Time [s];Ratio 670nm / 650nm;Capillary Position
-0.3499999;0.7774121;1
-0.2999997;0.7740365;1
-0.25;0.77804;1
-0.1999998;0.7788793;1
-0.1500001;0.7705315;1
-0.0999999;0.7815244;1
-0.04999971;0.7745225;1
0;0.776453;1
0.05000019;0.7783251;1
0.0999999;0.7753118;1
0.1500001;0.7753721;1
0.2000003;0.7725734;1
0.25;0.7761614;1
0.3000002;0.7749748;1
0.3499999;0.7767498;1
0.4000001;0.7756566;1
0.4500999;0.7713676;1
0.5001001;0.7744032;1
0.5500998;0.7721883;1
0.6001;0.7765747;1
0.6501002;0.7827553;1
0.7000999;0.7716495;1
0.7501001;0.7748538;1
0.8000998;0.7747273;1
0.8501;0.7703136;1
0.9001002;0.7735702;1
0.9500999;0.7744374;1
1.0001;0.7708367;1
1.0501;0.7729212;1
1.1001;0.7758442;1
1.1501;0.7715853;1
1.2001;0.7740163;1
1.2501;0.7748384;1
1.3001;0.766209;1
1.3501;0.772437;1
1.4001;0.7713788;1
1.4501;0.7680358;1
1.5001;0.7694198;1
1.5501;0.7758998;1
1.6001;0.7704774;1
1.6501;0.7669779;1
1.7001;0.7698223;1
1.7501;0.7693675;1
1.8001;0.772342;1
1.8501;0.7721527;1
1.9001;0.772007;1
1.9501;0.7733513;1
2.0001;0.7717645;1
2.0501;0.7717137;1
2.1001;0.7743575;1
2.1501;0.7683491;1
2.2001;0.7693433;1
2.2502;0.7697473;1
2.3002;0.7750365;1
2.3502;0.7763395;1
2.4002;0.7727765;1
2.4502;0.7722924;1
2.5002;0.7713469;1
2.5502;0.7727876;1
2.6002;0.7725219;1
2.6502;0.7696062;1
2.7002;0.7703744;1
2.7502;0.7712941;1
2.8002;0.7711899;1
2.8502;0.7704021;1
2.9002;0.7696061;1
2.9502;0.7731918;1
3.0002;0.7711973;1
3.0502;0.7726423;1
3.1002;0.7670961;1
3.1502;0.7712279;1
3.200201;0.7720398;1
3.2502;0.7699426;1
3.3002;0.7730788;1
3.3502;0.7744105;1
3.4002;0.7708071;1
3.450201;0.7734943;1
3.5002;0.7671254;1
3.5502;0.7694243;1
3.6002;0.7722131;1
3.6502;0.7702898;1
3.700201;0.7712181;1
3.7502;0.7680321;1
3.8002;0.7651843;1
3.8502;0.774078;1
3.9002;0.7717137;1
3.950201;0.7668678;1
4.0002;0.7666798;1
4.0503;0.7747523;1
4.1003;0.7696219;1
4.150301;0.7731812;1
4.2003;0.7750328;1
4.2503;0.7666857;1
4.3003;0.7706257;1
4.3503;0.7710631;1
4.400301;0.7705892;1
4.4503;0.7682134;1
4.5003;0.7726062;1
4.5503;0.7668255;1
4.6003;0.7723479;1
4.650301;0.7676244;1
4.7003;0.7666849;1
4.7503;0.7715263;1
4.8003;0.7678645;1
4.8503;0.7713374;1
4.900301;0.76516;1
4.9503;0.7716749;1
5.0003;0.7702159;1
5.0503;0.765178;1
5.1003;0.7712294;1
5.150301;0.7753286;1
5.2003;0.7714917;1
5.2503;0.7702737;1
5.3003;0.7701337;1
5.3503;0.7657375;1
5.400301;0.7717527;1
5.4503;0.7683727;1
5.5003;0.7723567;1
5.5503;0.7680107;1
5.6003;0.7738202;1
5.650301;0.7738513;1
5.7003;0.7673154;1
5.7503;0.774018;1
5.8003;0.7707625;1
5.8504;0.7690709;1
5.9004;0.7706416;1
5.9504;0.7685338;1
6.0004;0.7686883;1
6.0504;0.7642344;1
6.1004;0.7685949;1
6.1504;0.7674333;1
6.2004;0.7699405;1
6.2504;0.770753;1
6.3004;0.772216;1
6.3504;0.7718652;1
6.4004;0.7665316;1
6.4504;0.7670094;1
6.5004;0.7676309;1
6.5504;0.7680039;1
6.6004;0.7648809;1
6.6504;0.7644295;1
6.7004;0.7743853;1
6.7504;0.7632825;1
6.8004;0.7647877;1
6.8504;0.7693384;1
6.9004;0.7660335;1
6.9504;0.7680791;1
7.0004;0.7644469;1
7.0504;0.7715142;1
7.1004;0.7732565;1
7.1504;0.7668897;1
7.2004;0.7669607;1
7.2504;0.7707101;1
7.3004;0.7692914;1
7.3504;0.7695891;1
7.4004;0.7682145;1
7.4504;0.7707506;1
7.5004;0.7649283;1
7.5504;0.7672351;1
7.6004;0.7714004;1
7.6505;0.7774357;1
7.7005;0.7706825;1
7.7505;0.7604493;1
7.8005;0.7672749;1
7.8505;0.7645653;1
7.9005;0.7690698;1
7.9505;0.7625553;1
8.0005;0.7710272;1
8.050501;0.769731;1
8.1005;0.768518;1
8.150499;0.7694637;1
8.2005;0.7697763;1
8.2505;0.7657079;1
8.300501;0.767267;1
8.3505;0.76628;1
8.400499;0.7680413;1
8.4505;0.766675;1
8.5005;0.7715907;1
8.550501;0.7732503;1
8.6005;0.7703333;1
8.650499;0.7606825;1
8.7005;0.7671276;1
8.7505;0.767302;1
8.800501;0.7632046;1
8.8505;0.771915;1
8.900499;0.7681465;1
8.9505;0.7768986;1
9.0005;0.766248;1
9.050501;0.7655898;1
9.1005;0.7658697;1
9.150499;0.7704726;1
9.2005;0.7701824;1
9.2505;0.7731616;1
9.300501;0.7673406;1
9.3505;0.7677907;1
9.400499;0.7588235;1
9.4506;0.7675059;1
9.500601;0.7665856;1
9.5506;0.7689557;1
9.600599;0.7696481;1
9.6506;0.7701325;1
9.7006;0.7703182;1
9.750601;0.7717355;1
9.8006;0.7677928;1
9.850599;0.7662476;1
9.9006;0.7738178;1
9.9506;0.7676002;1
10.0006;0.7676483;1
10.0006;0.7676483;1
-4.9503;0.7809891;9
-4.9003;0.7787346;9
-4.8503;0.7792684;9
-4.8003;0.7782992;9
-4.7503;0.7794968;9
-4.7003;0.7796499;9
-4.6503;0.7789555;9
-4.6003;0.7768419;9
-4.5503;0.779829;9
-4.5003;0.7808344;9
-4.4503;0.7771498;9
-4.4003;0.7755713;9
-4.3503;0.7857515;9
-4.3003;0.7795631;9
-4.2503;0.7818555;9
-4.2003;0.7766314;9
-4.1503;0.7831554;9
-4.1003;0.7774076;9
-4.0503;0.7794069;9
-4.0003;0.7794952;9
-3.9503;0.7801466;9
-3.9003;0.7781365;9
-3.8503;0.775584;9
-3.8002;0.7775997;9
-3.7502;0.7789136;9
-3.7002;0.7810265;9
-3.6502;0.7781543;9
-3.6002;0.7812891;9
-3.5502;0.7834533;9
-3.5002;0.7790105;9
-3.4502;0.7775097;9
-3.4002;0.7746424;9
-3.3502;0.7775329;9
-3.3002;0.776188;9
-3.2502;0.7810189;9
-3.2002;0.7819377;9
-3.1502;0.7772105;9
-3.1002;0.7839974;9
-3.0502;0.7809462;9
-3.0002;0.7759192;9
-2.9502;0.7769505;9
-2.9002;0.7817863;9
-2.8502;0.7808203;9
-2.8002;0.777329;9
-2.7502;0.7776716;9
-2.7002;0.7801227;9
-2.6502;0.7831307;9
-2.6002;0.7827852;9
-2.5502;0.7818158;9
-2.5002;0.7820048;9
-2.4502;0.7743738;9
-2.4002;0.778115;9
-2.3502;0.7768421;9
-2.3002;0.7771468;9
-2.2502;0.7817619;9
-2.2002;0.7794165;9
-2.1502;0.778892;9
-2.1002;0.7777458;9
-2.0502;0.7840262;9
-2.0001;0.7794864;9
-1.9501;0.782287;9
-1.9001;0.7786962;9
-1.8501;0.7796099;9
-1.8001;0.781013;9
-1.7501;0.7753329;9
-1.7001;0.7834008;9
-1.6501;0.7834467;9
-1.6001;0.7807199;9
-1.5501;0.7822947;9
-1.5001;0.777744;9
-1.4501;0.781476;9
-1.4001;0.779698;9
-1.3501;0.7795275;9
-1.3001;0.7770914;9
-1.2501;0.7785301;9
-1.2001;0.778119;9
-1.1501;0.7794998;9
-1.1001;0.7810771;9
-1.0501;0.7761573;9
-1.0001;0.7786185;9
-0.9500999;0.7766584;9
-0.9000998;0.7777787;9
-0.8501;0.7779365;9
-0.8000998;0.7775832;9
-0.7501001;0.7797607;9
-0.7000999;0.7793629;9
-0.6500998;0.7829957;9
-0.6001;0.7800202;9
-0.5500998;0.7777285;9
-0.5001001;0.7798372;9
-0.4500999;0.7765294;9
-0.4000998;0.7824717;9
-0.3501;0.7797974;9
-0.3000998;0.7795131;9
-0.2501001;0.7770661;9
-0.1999998;0.7795265;9
-0.1500001;0.778078;9
-0.0999999;0.7786053;9
-0.04999971;0.7836468;9
0;0.7815611;9
0.05000019;0.7804783;9
0.0999999;0.7753962;9
0.1500001;0.7797751;9
0.2000003;0.7796374;9
0.25;0.7796338;9
0.3000002;0.7760711;9
0.3499999;0.7764065;9
0.4000001;0.7767982;9
0.4500003;0.7763264;9
0.5;0.7741124;9
0.5500002;0.7756169;9
0.5999999;0.778178;9
0.6500001;0.7756885;9
0.7000003;0.7762067;9
0.75;0.7748718;9
0.8000002;0.7737131;9
0.8499999;0.780357;9
0.9000001;0.7788538;9
0.9500003;0.773629;9
1;0.772289;9
1.05;0.7717422;9
1.1;0.7767709;9
1.15;0.7765478;9
1.2;0.7771723;9
1.25;0.7752875;9
1.3;0.7738637;9
1.35;0.7747828;9
1.4;0.7761411;9
1.45;0.7727114;9
1.5;0.7770849;9
1.5501;0.778653;9
1.6001;0.7846094;9
1.6501;0.7762763;9
1.7001;0.7776847;9
1.7501;0.7743749;9
1.8001;0.7775432;9
1.8501;0.7703074;9
1.9001;0.7776976;9
1.9501;0.7723109;9
2.0001;0.7697423;9
2.0501;0.7783043;9
2.1001;0.7762439;9
2.1501;0.777414;9
2.2001;0.7782274;9
2.2501;0.7746639;9
2.3001;0.7749591;9
2.3501;0.7791033;9
2.4001;0.7776098;9
2.4501;0.7744279;9
2.5001;0.7775562;9
2.5501;0.7748744;9
2.6001;0.7728583;9
2.6501;0.7795969;9
2.7001;0.7715369;9
2.7501;0.7826297;9
2.8001;0.777635;9
2.8501;0.7729633;9
2.9001;0.7767047;9
2.9501;0.7740645;9
3.0001;0.7802498;9
3.0501;0.7769893;9
3.1001;0.7731163;9
3.1501;0.7732691;9
3.2001;0.7753718;9
3.2501;0.7776552;9
3.3001;0.7769602;9
3.3502;0.7777155;9
3.4002;0.771029;9
3.450201;0.7749027;9
3.5002;0.7732924;9
3.5502;0.77339;9
3.6002;0.7718008;9
3.6502;0.7732905;9
3.700201;0.7759908;9
3.7502;0.7756552;9
3.8002;0.7758994;9
3.8502;0.7721934;9
3.9002;0.7764286;9
3.950201;0.7742976;9
4.0002;0.7801735;9
4.0502;0.7697784;9
4.1002;0.7737517;9
4.1502;0.7735455;9
4.200201;0.7698184;9
4.2502;0.7765284;9
4.3002;0.7758083;9
4.3502;0.769734;9
4.4002;0.778643;9
4.450201;0.7738746;9
4.5002;0.776784;9
4.5502;0.7755626;9
4.6002;0.7722622;9
4.6502;0.7777265;9
4.700201;0.772179;9
4.7502;0.7761439;9
4.8002;0.775232;9
4.8502;0.7777934;9
4.9002;0.7760362;9
4.950201;0.7733885;9
5.0002;0.7746539;9
5.0502;0.7725703;9
5.1002;0.7779656;9
5.150301;0.7742981;9
5.2003;0.7763789;9
5.2503;0.7739825;9
5.3003;0.7705632;9
5.3503;0.7769184;9
5.400301;0.7754935;9
5.4503;0.7758891;9
5.5003;0.7747753;9
5.5503;0.7755972;9
5.6003;0.773525;9
5.650301;0.7750502;9
5.7003;0.7720158;9
5.7503;0.7722502;9
5.8003;0.7775809;9
5.8503;0.771116;9
5.900301;0.7748837;9
5.9503;0.7715088;9
6.0003;0.7743559;9
6.0503;0.7716968;9
6.1003;0.7706252;9
6.150301;0.7696851;9
6.2003;0.774101;9
6.2503;0.7755653;9
6.3003;0.7715265;9
6.3503;0.774798;9
6.400301;0.7764096;9
6.4503;0.7740484;9
6.5003;0.7745472;9
6.5503;0.7753638;9
6.6003;0.7713531;9
6.650301;0.7735837;9
6.7003;0.7769449;9
6.7503;0.7734935;9
6.8003;0.7708441;9
6.8503;0.7714348;9
6.900301;0.7740194;9
6.9504;0.7735884;9
7.0004;0.7727289;9
7.0504;0.7723764;9
7.1004;0.7722743;9
7.1504;0.7692889;9
7.2004;0.7723695;9
7.2504;0.7721865;9
7.3004;0.7764577;9
7.3504;0.7723997;9
7.4004;0.7709671;9
7.4504;0.7740075;9
7.5004;0.7729136;9
7.5504;0.7759799;9
7.6004;0.7701788;9
7.6504;0.7749036;9
7.7004;0.7719791;9
7.7504;0.7778328;9
7.8004;0.7694638;9
7.8504;0.7750984;9
7.9004;0.7695397;9
7.9504;0.7688975;9
8.000401;0.7708077;9
8.0504;0.7780411;9
8.100401;0.7744362;9
8.1504;0.7758806;9
8.200399;0.7700915;9
8.250401;0.7701812;9
8.3004;0.7758258;9
8.350401;0.776151;9
8.4004;0.7717606;9
8.450399;0.7714825;9
8.500401;0.7701629;9
8.5504;0.7670642;9
8.600401;0.7736794;9
8.6504;0.7696031;9
8.700399;0.7709774;9
8.7505;0.7783198;9
8.800501;0.773276;9
8.8505;0.7713039;9
8.900499;0.772455;9
8.9505;0.7716738;9
9.0005;0.7743523;9
9.050501;0.7737136;9
9.1005;0.7748474;9
9.150499;0.7706084;9
9.2005;0.7708324;9
9.2505;0.773578;9
9.300501;0.7753657;9
9.3505;0.7758656;9
9.400499;0.7717466;9
9.4505;0.7664927;9
9.5005;0.7762634;9
9.550501;0.7740629;9
9.6005;0.7784511;9
9.650499;0.7751068;9
9.7005;0.7730122;9
9.7505;0.7781741;9
9.800501;0.7766979;9
9.8505;0.7693542;9
9.900499;0.7693667;9
9.9505;0.770554;9
10.0005;0.7767457;9
10.0005;0.7767457;9
-4.9503;0.5369146;17
-4.9003;0.5372369;17
-4.8503;0.5363471;17
-4.8003;0.5357128;17
-4.7503;0.5331017;17
-4.7003;0.5367389;17
-4.6503;0.5358996;17
-4.6003;0.5363514;17
-4.5503;0.5363486;17
-4.5002;0.5368781;17
-4.4502;0.537403;17
-4.4002;0.5355946;17
-4.3502;0.534177;17
-4.3002;0.5356683;17
-4.2502;0.5366207;17
-4.2002;0.5378308;17
-4.1502;0.5343474;17
-4.1002;0.5342655;17
-4.0502;0.5355157;17
-4.0002;0.5352202;17
-3.9502;0.5376648;17
-3.9002;0.5361213;17
-3.8502;0.5361784;17
-3.8002;0.5381208;17
-3.7502;0.5351162;17
-3.7002;0.5357002;17
-3.6502;0.5355985;17
-3.6002;0.5338699;17
-3.5502;0.5344502;17
-3.5002;0.5351722;17
-3.4502;0.5351388;17
-3.4002;0.5342695;17
-3.3502;0.5335834;17
-3.3002;0.5339285;17
-3.2502;0.5351323;17
-3.2002;0.5368865;17
-3.1502;0.5367795;17
-3.1002;0.5343531;17
-3.0502;0.5344419;17
-3.0002;0.534875;17
-2.9502;0.5359936;17
-2.9002;0.5351109;17
-2.8502;0.5349773;17
-2.8002;0.5341292;17
-2.7502;0.5361561;17
-2.7001;0.5347036;17
-2.6501;0.5347676;17
-2.6001;0.5358666;17
-2.5501;0.5348024;17
-2.5001;0.5354446;17
-2.4501;0.5361474;17
-2.4001;0.5338996;17
-2.3501;0.5358565;17
-2.3001;0.5364065;17
-2.2501;0.533796;17
-2.2001;0.5340265;17
-2.1501;0.5356644;17
-2.1001;0.5324026;17
-2.0501;0.5363381;17
-2.0001;0.534369;17
-1.9501;0.5346399;17
-1.9001;0.5353881;17
-1.8501;0.5362294;17
-1.8001;0.5352324;17
-1.7501;0.5385754;17
-1.7001;0.5345718;17
-1.6501;0.5343782;17
-1.6001;0.5329125;17
-1.5501;0.5346386;17
-1.5001;0.5371163;17
-1.4501;0.5353743;17
-1.4001;0.5354301;17
-1.3501;0.5360195;17
-1.3001;0.5368001;17
-1.2501;0.534151;17
-1.2001;0.5361565;17
-1.1501;0.5346081;17
-1.1001;0.5345182;17
-1.0501;0.5357237;17
-1.0001;0.5343032;17
-0.9500999;0.5346742;17
-0.9000001;0.5348762;17
-0.8499999;0.5338774;17
-0.7999997;0.5320145;17
-0.75;0.5345038;17
-0.6999998;0.5331328;17
-0.6500001;0.5360417;17
-0.5999999;0.5346638;17
-0.5499997;0.5354498;17
-0.5;0.5368383;17
-0.4499998;0.5345344;17
-0.4000001;0.5330393;17
-0.3499999;0.5348353;17
-0.2999997;0.5368275;17
-0.25;0.536796;17
-0.1999998;0.5343364;17
-0.1500001;0.5353277;17
-0.0999999;0.5350206;17
-0.04999971;0.5330021;17
0;0.53596;17
0.05000019;0.5325974;17
0.0999999;0.5296583;17
0.1500001;0.5261814;17
0.2000003;0.5237569;17
0.25;0.5248647;17
0.3000002;0.5245073;17
0.3499999;0.5239746;17
0.4000001;0.5225401;17
0.4500003;0.5221234;17
0.5;0.5202062;17
0.5500002;0.5199799;17
0.5999999;0.5200726;17
0.6500001;0.5217572;17
0.7000003;0.5208685;17
0.75;0.5206002;17
0.8000002;0.5175245;17
0.8499999;0.5186122;17
0.9001002;0.5166752;17
0.9500999;0.5176311;17
1.0001;0.5154029;17
1.0501;0.5171766;17
1.1001;0.5155893;17
1.1501;0.516945;17
1.2001;0.5172787;17
1.2501;0.517089;17
1.3001;0.5158505;17
1.3501;0.5145479;17
1.4001;0.5150628;17
1.4501;0.5171061;17
1.5001;0.5128394;17
1.5501;0.515188;17
1.6001;0.5139046;17
1.6501;0.5123206;17
1.7001;0.5141336;17
1.7501;0.5138996;17
1.8001;0.5116119;17
1.8501;0.5120267;17
1.9001;0.5128201;17
1.9501;0.5103703;17
2.0001;0.5120699;17
2.0501;0.5118887;17
2.1001;0.513142;17
2.1501;0.5105532;17
2.2001;0.5109468;17
2.2501;0.5122795;17
2.3001;0.5097075;17
2.3501;0.5115514;17
2.4001;0.5103911;17
2.4501;0.5113041;17
2.5001;0.5102286;17
2.5501;0.5096789;17
2.6001;0.5114066;17
2.6502;0.5100594;17
2.7002;0.5108085;17
2.7502;0.5094852;17
2.8002;0.5108412;17
2.8502;0.5100042;17
2.9002;0.5097957;17
2.9502;0.5082524;17
3.0002;0.5072336;17
3.0502;0.5102065;17
3.1002;0.5070297;17
3.1502;0.508154;17
3.200201;0.5073168;17
3.2502;0.5073866;17
3.3002;0.5072539;17
3.3502;0.5095301;17
3.4002;0.5064203;17
3.450201;0.5076581;17
3.5002;0.506456;17
3.5502;0.5075741;17
3.6002;0.50457;17
3.6502;0.5051695;17
3.700201;0.5069233;17
3.7502;0.5057232;17
3.8002;0.506343;17
3.8502;0.5091977;17
3.9002;0.5025963;17
3.950201;0.5050566;17
4.0002;0.504068;17
4.0502;0.5057696;17
4.1002;0.5060833;17
4.1502;0.5061435;17
4.200201;0.5055944;17
4.2502;0.5034683;17
4.3002;0.5024828;17
4.3502;0.5049428;17
4.4002;0.5038096;17
4.4503;0.5032497;17
4.5003;0.5027711;17
4.5503;0.5034536;17
4.6003;0.5048475;17
4.650301;0.5029245;17
4.7003;0.5028424;17
4.7503;0.5012591;17
4.8003;0.506916;17
4.8503;0.5061762;17
4.900301;0.5025887;17
4.9503;0.5034824;17
5.0003;0.5028899;17
5.0503;0.5030138;17
5.1003;0.5027736;17
5.150301;0.5042602;17
5.2003;0.5016991;17
5.2503;0.501803;17
5.3003;0.503785;17
5.3503;0.502094;17
5.400301;0.5011849;17
5.4503;0.5016767;17
5.5003;0.5021083;17
5.5503;0.4998856;17
5.6003;0.5029627;17
5.650301;0.5019294;17
5.7003;0.5009937;17
5.7503;0.5027688;17
5.8003;0.5019027;17
5.8503;0.501725;17
5.900301;0.5015411;17
5.9503;0.4982265;17
6.0003;0.4970247;17
6.0503;0.5015903;17
6.1003;0.5014256;17
6.150301;0.5005258;17
6.2003;0.502002;17
6.2504;0.4987087;17
6.3004;0.4992308;17
6.3504;0.5004159;17
6.4004;0.499201;17
6.4504;0.4979725;17
6.5004;0.5005168;17
6.5504;0.5000881;17
6.6004;0.499586;17
6.6504;0.5008652;17
6.7004;0.4991886;17
6.7504;0.4987794;17
6.8004;0.4979369;17
6.8504;0.4984749;17
6.9004;0.4984826;17
6.9504;0.4989849;17
7.0004;0.4992791;17
7.0504;0.4987992;17
7.1004;0.4976073;17
7.1504;0.4990886;17
7.2004;0.4986445;17
7.2504;0.496695;17
7.3004;0.4988783;17
7.3504;0.4966657;17
7.4004;0.4987937;17
7.4504;0.4962566;17
7.5004;0.4990783;17
7.5504;0.4979861;17
7.6004;0.4975711;17
7.6504;0.4985499;17
7.7004;0.4987285;17
7.7504;0.4989873;17
7.8004;0.4972072;17
7.8504;0.4964319;17
7.9004;0.4983958;17
7.9504;0.4969011;17
8.000401;0.498095;17
8.050501;0.4964043;17
8.1005;0.4972096;17
8.150499;0.4966993;17
8.2005;0.4966241;17
8.2505;0.4973247;17
8.300501;0.4971091;17
8.3505;0.4966885;17
8.400499;0.4963733;17
8.4505;0.4973261;17
8.5005;0.4965667;17
8.550501;0.4990837;17
8.6005;0.4947996;17
8.650499;0.4983681;17
8.7005;0.496197;17
8.7505;0.4961545;17
8.800501;0.4949731;17
8.8505;0.4955834;17
8.900499;0.4985608;17
8.9505;0.4939103;17
9.0005;0.4968636;17
9.050501;0.4973226;17
9.1005;0.4961746;17
9.150499;0.4950522;17
9.2005;0.4949207;17
9.2505;0.4957401;17
9.300501;0.4956453;17
9.3505;0.4939882;17
9.400499;0.4957321;17
9.4505;0.4955967;17
9.5005;0.4968739;17
9.550501;0.4956144;17
9.6005;0.4972477;17
9.650499;0.4946164;17
9.7005;0.4957386;17
9.7505;0.49396;17
9.800501;0.4940196;17
9.850599;0.4945148;17
9.9006;0.4954812;17
9.9506;0.4952377;17
10.0006;0.4951479;17
10.0006;0.4951479;17
-4.9503;0.5146278;2
-4.9003;0.5131622;2
-4.8502;0.5136954;2
-4.8002;0.5129939;2
-4.7502;0.5141498;2
-4.7002;0.5141355;2
-4.6502;0.5133227;2
-4.6002;0.5127507;2
-4.5502;0.5143707;2
-4.5002;0.5159401;2
-4.4502;0.5150778;2
-4.4002;0.5145152;2
-4.3502;0.5139327;2
-4.3002;0.5169064;2
-4.2502;0.5129211;2
-4.2002;0.5149844;2
-4.1502;0.5131627;2
-4.1002;0.5135943;2
-4.0502;0.512983;2
-4.0002;0.5141538;2
-3.9502;0.5132542;2
-3.9002;0.5139459;2
-3.8502;0.5144502;2
-3.8002;0.5144362;2
-3.7502;0.5147337;2
-3.7002;0.5148726;2
-3.6502;0.5141475;2
-3.6002;0.5131875;2
-3.5502;0.5139993;2
-3.5002;0.5136907;2
-3.4502;0.513267;2
-3.4002;0.5137243;2
-3.3502;0.5125747;2
-3.3002;0.5122798;2
-3.2502;0.5161793;2
-3.2002;0.513542;2
-3.1502;0.5133713;2
-3.1001;0.5150866;2
-3.0501;0.5127261;2
-3.0001;0.5129069;2
-2.9501;0.5138178;2
-2.9001;0.5114293;2
-2.8501;0.5119317;2
-2.8001;0.5134201;2
-2.7501;0.5143042;2
-2.7001;0.5151615;2
-2.6501;0.5133527;2
-2.6001;0.5124733;2
-2.5501;0.5125719;2
-2.5001;0.5133834;2
-2.4501;0.5133234;2
-2.4001;0.5131238;2
-2.3501;0.5161072;2
-2.3001;0.514863;2
-2.2501;0.5138923;2
-2.2001;0.5128281;2
-2.1501;0.5125927;2
-2.1001;0.5152991;2
-2.0501;0.5134639;2
-2.0001;0.5158155;2
-1.9501;0.5121828;2
-1.9001;0.5149577;2
-1.8501;0.5133018;2
-1.8001;0.5146987;2
-1.7501;0.5145337;2
-1.7001;0.51566;2
-1.6501;0.5132306;2
-1.6001;0.5137085;2
-1.5501;0.5151829;2
-1.5001;0.5148937;2
-1.4501;0.5136771;2
-1.4001;0.5137249;2
-1.3501;0.5145095;2
-1.3;0.5156472;2
-1.25;0.5148834;2
-1.2;0.5142215;2
-1.15;0.5144491;2
-1.1;0.512891;2
-1.05;0.5139186;2
-1;0.5122715;2
-0.9499998;0.5112509;2
-0.9000001;0.5128462;2
-0.8499999;0.5151972;2
-0.7999997;0.5125858;2
-0.75;0.5163461;2
-0.6999998;0.5145676;2
-0.6500001;0.5148101;2
-0.5999999;0.5134388;2
-0.5499997;0.5127025;2
-0.5;0.5118658;2
-0.4499998;0.5121219;2
-0.4000001;0.5130362;2
-0.3499999;0.5121682;2
-0.2999997;0.5139444;2
-0.25;0.5148923;2
-0.1999998;0.5158434;2
-0.1500001;0.5121204;2
-0.0999999;0.5139863;2
-0.04999971;0.5141873;2
0;0.5137044;2
0.05000019;0.5158688;2
0.0999999;0.5200331;2
0.1500001;0.5242078;2
0.2000003;0.5227911;2
0.25;0.5248505;2
0.3000002;0.528511;2
0.3499999;0.5246965;2
0.4000001;0.5248095;2
0.4500003;0.5247743;2
0.5001001;0.5300619;2
0.5500998;0.5287067;2
0.6001;0.5282201;2
0.6501002;0.5281892;2
0.7000999;0.5266776;2
0.7501001;0.5311311;2
0.8000998;0.5302222;2
0.8501;0.5303407;2
0.9001002;0.5279467;2
0.9500999;0.5331343;2
1.0001;0.5286876;2
1.0501;0.5328745;2
1.1001;0.533258;2
1.1501;0.5307069;2
1.2001;0.5338061;2
1.2501;0.5328059;2
1.3001;0.530241;2
1.3501;0.5303967;2
1.4001;0.5339887;2
1.4501;0.5327948;2
1.5001;0.5326271;2
1.5501;0.5350419;2
1.6001;0.5341836;2
1.6501;0.5330519;2
1.7001;0.5333633;2
1.7501;0.5350218;2
1.8001;0.5349447;2
1.8501;0.5366252;2
1.9001;0.5366105;2
1.9501;0.5378761;2
2.0001;0.533451;2
2.0501;0.5351555;2
2.1001;0.5345775;2
