Time [s];Ratio 670nm / 650nm;Capillary Position
1.3501;1.016682;9
1.4001;1.005338;9
1.4501;1.00697;9
1.5001;1.015848;9
1.5501;1.007181;9
1.6001;1.011914;9
1.6501;1.006751;9
1.7001;1.00448;9
1.7501;1.006855;9
1.8001;1.010893;9
1.8501;1.012511;9
1.9001;1.012127;9
1.9501;1.010329;9
2.0001;1.014208;9
2.0501;1.010579;9
2.1001;1.016842;9
2.1501;1.019315;9
2.2001;1.012049;9
2.2501;1.020575;9
2.3002;1.009467;9
2.3502;1.018817;9
2.4002;1.020906;9
2.4502;1.015346;9
2.5002;1.019185;9
2.5502;1.015441;9
2.6002;1.014192;9
2.6502;1.017482;9
2.7002;1.014366;9
2.7502;1.012397;9
2.8002;1.022903;9
2.8502;1.017177;9
2.9002;1.019475;9
2.9502;1.027495;9
3.0002;1.014305;9
3.0502;1.024788;9
3.1002;1.013911;9
3.1502;1.025828;9
3.200201;1.028377;9
3.2502;1.015969;9
3.3002;1.010949;9
3.3502;1.016651;9
3.4002;1.01701;9
3.450201;1.020201;9
3.5002;1.028503;9
3.5502;1.013039;9
3.6002;1.021208;9
3.6502;1.021609;9
3.700201;1.019109;9
3.7502;1.022816;9
3.8002;1.026704;9
3.8502;1.016702;9
3.9002;1.024242;9
3.950201;1.007636;9
4.0002;1.016613;9
4.0502;1.017359;9
4.1003;1.015277;9
4.150301;1.020486;9
4.2003;1.024368;9
4.2503;1.021381;9
4.3003;1.026725;9
4.3503;1.022187;9
4.400301;1.022199;9
4.4503;1.025885;9
4.5003;1.025601;9
4.5503;1.025057;9
4.6003;1.026079;9
4.650301;1.018546;9
4.7003;1.025335;9
4.7503;1.026852;9
4.8003;1.028706;9
4.8503;1.023219;9
4.900301;1.01902;9
4.9503;1.016371;9
5.0003;1.029582;9
5.0503;1.025719;9
5.1003;1.018569;9
5.150301;1.015888;9
5.2003;1.018723;9
5.2503;1.023111;9
5.3003;1.023166;9
5.3503;1.018881;9
5.400301;1.02129;9
5.4503;1.016912;9
5.5003;1.021159;9
5.5503;1.028263;9
5.6003;1.025959;9
5.650301;1.021353;9
5.7003;1.025862;9
5.7503;1.025467;9
5.8003;1.027479;9
5.8503;1.022683;9
5.9004;1.025403;9
5.9504;1.020864;9
6.0004;1.03522;9
6.0504;1.026855;9
6.1004;1.026807;9
6.1504;1.027645;9
6.2004;1.024203;9
6.2504;1.029386;9
6.3004;1.027144;9
6.3504;1.024631;9
6.4004;1.022226;9
6.4504;1.030083;9
6.5004;1.027949;9
6.5504;1.021846;9
6.6004;1.027906;9
6.6504;1.031029;9
6.7004;1.025637;9
6.7504;1.02827;9
6.8004;1.025685;9
6.8504;1.019727;9
6.9004;1.028449;9
6.9504;1.031667;9
7.0004;1.030367;9
7.0504;1.024907;9
7.1004;1.022924;9
7.1504;1.026048;9
7.2004;1.032328;9
7.2504;1.030877;9
7.3004;1.031758;9
7.3504;1.033071;9
7.4004;1.031183;9
7.4504;1.026381;9
7.5004;1.031618;9
7.5504;1.038229;9
7.6004;1.027675;9
7.6504;1.024256;9
7.7005;1.027568;9
7.7505;1.034197;9
7.8005;1.023932;9
7.8505;1.037791;9
7.9005;1.031606;9
7.9505;1.030589;9
8.0005;1.02795;9
8.050501;1.035956;9
8.1005;1.0358;9
8.150499;1.021209;9
8.2005;1.035162;9
8.2505;1.024656;9
8.300501;1.021011;9
8.3505;1.030672;9
8.400499;1.034332;9
8.4505;1.036877;9
8.5005;1.043608;9
8.550501;1.042569;9
8.6005;1.034619;9
8.650499;1.023875;9
8.7005;1.035078;9
8.7505;1.030163;9
8.800501;1.035846;9
8.8505;1.030914;9
8.900499;1.02717;9
8.9505;1.042259;9
9.0005;1.027701;9
9.050501;1.031354;9
9.1005;1.032563;9
9.150499;1.029102;9
9.2005;1.029265;9
9.2505;1.027612;9
9.300501;1.026305;9
9.3505;1.028563;9
9.400499;1.032146;9
9.4505;1.029971;9
9.500601;1.029375;9
9.5506;1.035886;9
9.600599;1.028442;9
9.6506;1.031468;9
9.7006;1.031294;9
9.750601;1.028135;9
9.8006;1.02778;9
9.850599;1.033026;9
9.9006;1.034512;9
9.9506;1.0207;9
10.0006;1.02413;9
10.0006;1.02413;9
-4.9503;0.9350747;17
-4.9003;0.9338639;17
-4.8503;0.942286;17
-4.8003;0.9375162;17
-4.7503;0.938258;17
-4.7003;0.9431195;17
-4.6503;0.9418739;17
-4.6003;0.9437382;17
-4.5503;0.9512327;17
-4.5003;0.9399781;17
-4.4503;0.937998;17
-4.4003;0.9381536;17
-4.3503;0.9413903;17
-4.3003;0.9387057;17
-4.2503;0.9434121;17
-4.2003;0.9458357;17
-4.1503;0.9493207;17
-4.1003;0.9430512;17
-4.0503;0.9407945;17
-4.0003;0.936353;17
-3.9503;0.9476408;17
-3.9003;0.9446867;17
-3.8503;0.9456193;17
-3.8002;0.9414563;17
-3.7502;0.9437926;17
-3.7002;0.9496109;17
-3.6502;0.9335698;17
-3.6002;0.943418;17
-3.5502;0.9377822;17
-3.5002;0.944262;17
-3.4502;0.9382625;17
-3.4002;0.9483122;17
-3.3502;0.9349422;17
-3.3002;0.9389675;17
-3.2502;0.9349568;17
-3.2002;0.9387442;17
-3.1502;0.9358035;17
-3.1002;0.9335297;17
-3.0502;0.9395171;17
-3.0002;0.9393301;17
-2.9502;0.9367456;17
-2.9002;0.9481374;17
-2.8502;0.9462696;17
-2.8002;0.9402429;17
-2.7502;0.9469176;17
-2.7002;0.9351879;17
-2.6502;0.9519131;17
-2.6002;0.9506993;17
-2.5502;0.9447023;17
-2.5002;0.9477467;17
-2.4502;0.9424753;17
-2.4002;0.9469342;17
-2.3502;0.9403497;17
-2.3002;0.93991;17
-2.2502;0.9498365;17
-2.2002;0.93284;17
-2.1502;0.9397222;17
-2.1002;0.9410599;17
-2.0502;0.9370316;17
-2.0001;0.9302369;17
-1.9501;0.9489378;17
-1.9001;0.9338543;17
-1.8501;0.9472559;17
-1.8001;0.9429613;17
-1.7501;0.9455335;17
-1.7001;0.9423943;17
-1.6501;0.9501323;17
-1.6001;0.943564;17
-1.5501;0.9432389;17
-1.5001;0.9431458;17
-1.4501;0.9402404;17
-1.4001;0.9371806;17
-1.3501;0.9390677;17
-1.3001;0.9477035;17
-1.2501;0.9474006;17
-1.2001;0.934449;17
-1.1501;0.9463539;17
-1.1001;0.9394177;17
-1.0501;0.9285712;17
-1.0001;0.9517223;17
-0.9500999;0.9464794;17
-0.9000998;0.9511189;17
-0.8501;0.9372021;17
-0.8000998;0.9467286;17
-0.7501001;0.9425125;17
-0.7000999;0.9310778;17
-0.6500998;0.9419772;17
-0.6001;0.9404687;17
-0.5500998;0.9462104;17
-0.5001001;0.935138;17
-0.4500999;0.9371265;17
-0.4000998;0.9475985;17
-0.3501;0.9351649;17
-0.3000998;0.9473745;17
-0.2501001;0.9435593;17
-0.1999998;0.947717;17
-0.1500001;0.9441897;17
-0.0999999;0.9457576;17
-0.04999971;0.9437622;17
0;0.9288338;17
0.05000019;0.9446224;17
0.0999999;0.9532381;17
0.1500001;0.9457754;17
0.2000003;0.9522208;17
0.25;0.9563768;17
0.3000002;0.9536132;17
0.3499999;0.9545839;17
0.4000001;0.9549351;17
0.4500003;0.9468807;17
0.5;0.9587892;17
0.5500002;0.9511645;17
0.5999999;0.959147;17
0.6500001;0.9556137;17
0.7000003;0.9629134;17
0.75;0.9596775;17
0.8000002;0.9545615;17
0.8499999;0.9588528;17
0.9000001;0.9568203;17
0.9500003;0.9569501;17
1;0.9545932;17
1.05;0.9660181;17
1.1;0.9604889;17
1.15;0.9597721;17
1.2;0.9604833;17
1.25;0.9560227;17
1.3;0.9601813;17
1.35;0.9596807;17
1.4;0.9522393;17
1.45;0.9570654;17
1.5;0.9506274;17
1.55;0.9641629;17
1.6001;0.9556581;17
1.6501;0.9525527;17
1.7001;0.9681539;17
1.7501;0.9561698;17
1.8001;0.9649689;17
1.8501;0.958883;17
1.9001;0.9551275;17
1.9501;0.9640116;17
2.0001;0.9662293;17
2.0501;0.9657096;17
2.1001;0.9601242;17
2.1501;0.9661018;17
2.2001;0.967674;17
2.2501;0.9598619;17
2.3001;0.957122;17
2.3501;0.9679037;17
2.4001;0.96939;17
2.4501;0.9628237;17
2.5001;0.9617077;17
2.5501;0.9638657;17
2.6001;0.9697822;17
2.6501;0.961497;17
2.7001;0.9676819;17
2.7501;0.9536726;17
2.8001;0.9555131;17
2.8501;0.9666201;17
2.9001;0.9674902;17
2.9501;0.9694525;17
3.0001;0.9662063;17
3.0501;0.9571995;17
3.1001;0.9658078;17
3.1501;0.9686577;17
3.2001;0.9689063;17
3.2501;0.9767626;17
3.3001;0.9788784;17
3.3501;0.9541548;17
3.4002;0.9597855;17
3.450201;0.9861815;17
3.5002;0.9620937;17
3.5502;0.9668829;17
3.6002;0.9699256;17
3.6502;0.9713059;17
3.700201;0.9748582;17
3.7502;0.9626644;17
3.8002;0.9705261;17
3.8502;0.9674708;17
3.9002;0.9677281;17
3.950201;0.9747168;17
4.0002;0.9674037;17
4.0502;0.9740117;17
4.1002;0.9720007;17
4.1502;0.9767372;17
4.200201;0.97322;17
4.2502;0.9640394;17
4.3002;0.9631541;17
4.3502;0.9661185;17
4.4002;0.9749459;17
4.450201;0.9706578;17
4.5002;0.9640024;17
4.5502;0.9687645;17
4.6002;0.9637292;17
4.6502;0.9663475;17
4.700201;0.9719879;17
4.7502;0.9666574;17
4.8002;0.9676598;17
4.8502;0.9699274;17
4.9002;0.9704847;17
4.950201;0.9618568;17
5.0002;0.974877;17
5.0502;0.9791839;17
5.1002;0.9729477;17
5.1502;0.9687147;17
5.2003;0.9710928;17
5.2503;0.965955;17
5.3003;0.9690527;17
5.3503;0.9751679;17
5.400301;0.9770759;17
5.4503;0.9685818;17
5.5003;0.9665757;17
5.5503;0.9686975;17
5.6003;0.9735049;17
5.650301;0.9666953;17
5.7003;0.9584075;17
5.7503;0.966147;17
5.8003;0.9666964;17
5.8503;0.9797519;17
5.900301;0.9726068;17
5.9503;0.961631;17
6.0003;0.9671276;17
6.0503;0.971344;17
6.1003;0.96404;17
6.150301;0.9747443;17
6.2003;0.9670703;17
6.2503;0.9664719;17
6.3003;0.9722514;17
6.3503;0.9689592;17
6.400301;0.9744641;17
6.4503;0.9557499;17
6.5003;0.9698919;17
6.5503;0.9687082;17
6.6003;0.9677027;17
6.650301;0.9717879;17
6.7003;0.9688109;17
6.7503;0.9714099;17
6.8003;0.973385;17
6.8503;0.9766356;17
6.900301;0.9664907;17
6.9503;0.9569245;17
7.0004;0.9695288;17
7.0504;0.9664955;17
7.1004;0.9809986;17
7.1504;0.9694578;17
7.2004;0.9737089;17
7.2504;0.9742609;17
7.3004;0.9625896;17
7.3504;0.9593105;17
7.4004;0.9784576;17
7.4504;0.977909;17
7.5004;0.9605889;17
7.5504;0.9690604;17
7.6004;0.9759591;17
7.6504;0.9789301;17
7.7004;0.9722081;17
7.7504;0.9746373;17
7.8004;0.9644692;17
7.8504;0.9689276;17
7.9004;0.9781111;17
7.9504;0.9588339;17
8.000401;0.974116;17
8.0504;0.9719958;17
8.100401;0.9699404;17
8.1504;0.9659554;17
8.200399;0.9822955;17
8.250401;0.969161;17
8.3004;0.9674965;17
8.350401;0.9656294;17
8.4004;0.9709215;17
8.450399;0.968756;17
8.500401;0.9645202;17
8.5504;0.9651407;17
8.600401;0.9780462;17
8.6504;0.9835608;17
8.700399;0.9724969;17
8.750401;0.9767903;17
8.800501;0.9840685;17
8.8505;0.9822475;17
8.900499;0.9696332;17
8.9505;0.9805409;17
9.0005;0.978112;17
9.050501;0.9642817;17
9.1005;0.9720448;17
9.150499;0.9659926;17
9.2005;0.976828;17
9.2505;0.9746879;17
9.300501;0.9723226;17
9.3505;0.9859201;17
9.400499;0.9866323;17
9.4505;0.9701053;17
9.5005;0.9800882;17
9.550501;0.9653876;17
9.6005;0.965735;17
9.650499;0.9806231;17
9.7005;0.9803368;17
9.7505;0.9781451;17
9.800501;0.9760317;17
9.8505;0.9832856;17
9.900499;0.9822307;17
9.9505;0.9753928;17
10.0005;0.9640298;17
10.0005;0.9640298;17
-4.9503;0.5316554;2
-4.9003;0.5253072;2
-4.8503;0.5269749;2
-4.8003;0.5234786;2
-4.7503;0.5278902;2
-4.7003;0.5282338;2
-4.6503;0.5257303;2
-4.6003;0.5303904;2
-4.5503;0.5240772;2
-4.5003;0.5295644;2
-4.4503;0.5266419;2
-4.4003;0.5290297;2
-4.3503;0.527631;2
-4.3003;0.5275745;2
-4.2503;0.5288182;2
-4.2003;0.5291077;2
-4.1503;0.5253737;2
-4.1003;0.5310097;2
-4.0503;0.5276502;2
-4.0003;0.5277014;2
-3.9502;0.5268131;2
-3.9002;0.5287661;2
-3.8502;0.5275068;2
-3.8002;0.5289699;2
-3.7502;0.5274262;2
-3.7002;0.5274711;2
-3.6502;0.5289543;2
-3.6002;0.5274266;2
-3.5502;0.5291666;2
-3.5002;0.5239028;2
-3.4502;0.5335683;2
-3.4002;0.5266134;2
-3.3502;0.5292165;2
-3.3002;0.5303978;2
-3.2502;0.5280879;2
-3.2002;0.5279993;2
-3.1502;0.5288152;2
-3.1002;0.5251037;2
-3.0502;0.5275334;2
-3.0002;0.5286281;2
-2.9502;0.5254499;2
-2.9002;0.5256162;2
-2.8502;0.529887;2
-2.8002;0.5284991;2
-2.7502;0.5249513;2
-2.7002;0.5258259;2
-2.6502;0.5247659;2
-2.6002;0.5267777;2
-2.5502;0.5296014;2
-2.5002;0.5280503;2
-2.4502;0.5264639;2
-2.4002;0.5323344;2
-2.3502;0.5262423;2
-2.3002;0.530367;2
-2.2502;0.5291023;2
-2.2002;0.5290287;2
-2.1501;0.5281696;2
-2.1001;0.527324;2
-2.0501;0.5247339;2
-2.0001;0.5263205;2
-1.9501;0.5264696;2
-1.9001;0.5319787;2
-1.8501;0.5254633;2
-1.8001;0.5270606;2
-1.7501;0.5259014;2
-1.7001;0.5298833;2
-1.6501;0.528395;2
-1.6001;0.5265685;2
-1.5501;0.5277961;2
-1.5001;0.5297621;2
-1.4501;0.5259354;2
-1.4001;0.5293587;2
-1.3501;0.5286536;2
-1.3001;0.5307592;2
-1.2501;0.5293165;2
-1.2001;0.5264224;2
-1.1501;0.530973;2
-1.1001;0.5277497;2
-1.0501;0.5292516;2
-1.0001;0.5225109;2
-0.9500999;0.5303346;2
-0.9000998;0.5255541;2
-0.8501;0.5280214;2
-0.8000998;0.5303525;2
-0.7501001;0.5246165;2
-0.7000999;0.5298886;2
-0.6500998;0.528875;2
-0.6001;0.528725;2
-0.5500998;0.5245748;2
-0.5001001;0.5293717;2
-0.4500999;0.5245652;2
-0.4000998;0.5278594;2
-0.3499999;0.5265086;2
-0.2999997;0.5315213;2
-0.25;0.5309569;2
-0.1999998;0.5291592;2
-0.1500001;0.5246064;2
-0.0999999;0.5273359;2
-0.04999971;0.525384;2
0;0.5274531;2
0.05000019;0.5321859;2
0.0999999;0.535402;2
0.1500001;0.5401276;2
0.2000003;0.5385456;2
0.25;0.5430073;2
0.3000002;0.5362818;2
0.3499999;0.5443314;2
0.4000001;0.5405831;2
0.4500003;0.5408101;2
0.5;0.5405241;2
0.5500002;0.5450191;2
0.5999999;0.5467795;2
0.6500001;0.5441123;2
0.7000003;0.5471061;2
0.75;0.5435101;2
0.8000002;0.5445822;2
0.8499999;0.5454726;2
0.9000001;0.5472082;2
0.9500003;0.5494102;2
1;0.5468841;2
1.05;0.5495567;2
1.1;0.5462705;2
1.15;0.546298;2
1.2;0.5437224;2
1.25;0.5490897;2
1.3;0.5516107;2
1.35;0.5508808;2
1.4;0.5507857;2
1.4501;0.5439849;2
1.5001;0.5493468;2
1.5501;0.5513941;2
1.6001;0.5538191;2
1.6501;0.5515862;2
1.7001;0.5519953;2
1.7501;0.5531861;2
1.8001;0.549386;2
1.8501;0.5503983;2
1.9001;0.5569326;2
1.9501;0.550928;2
2.0001;0.5532181;2
2.0501;0.5501381;2
2.1001;0.5569649;2
2.1501;0.5532845;2
2.2001;0.5509021;2
2.2501;0.5591133;2
2.3001;0.5563272;2
2.3501;0.5561189;2
2.4001;0.5554156;2
2.4501;0.5568887;2
2.5001;0.5536209;2
2.5501;0.5507329;2
2.6001;0.5548466;2
2.6501;0.5520774;2
2.7001;0.5535072;2
2.7501;0.5574845;2
2.8001;0.5548748;2
