Time [s];Relative Fluorescence 650nm;Capillary Position
5.400301;0.8259546;1
5.4503;0.8292853;1
5.5003;0.8264561;1
5.5503;0.8295897;1
5.6003;0.8244403;1
5.650301;0.8230985;1
5.7003;0.8270595;1
5.7503;0.8217472;1
5.8003;0.8257756;1
5.8504;0.8257499;1
5.9004;0.8237888;1
5.9504;0.8226988;1
6.0004;0.8235916;1
6.0504;0.8283648;1
6.1004;0.8235648;1
6.1504;0.8271377;1
6.2004;0.8230621;1
6.2504;0.8212296;1
6.3004;0.8184304;1
6.3504;0.8161381;1
6.4004;0.8243192;1
6.4504;0.8216443;1
6.5004;0.8193724;1
6.5504;0.8199372;1
6.6004;0.8244842;1
6.6504;0.8229904;1
6.7004;0.813864;1
6.7504;0.8212071;1
6.8004;0.8243718;1
6.8504;0.8184411;1
6.9004;0.818798;1
6.9504;0.8156322;1
7.0004;0.8189105;1
7.0504;0.8132049;1
7.1004;0.8132907;1
7.1504;0.8156494;1
7.2004;0.8164039;1
7.2504;0.8141854;1
7.3004;0.8152872;1
7.3504;0.813131;1
7.4004;0.8146056;1
7.4504;0.814671;1
7.5004;0.817542;1
7.5504;0.8160127;1
7.6004;0.8148252;1
7.6505;0.805969;1
7.7005;0.8090768;1
7.7505;0.8172333;1
7.8005;0.8151757;1
7.8505;0.8122844;1
7.9005;0.8121836;1
7.9505;0.8136358;1
8.0005;0.810679;1
8.050501;0.8103039;1
8.1005;0.8137246;1
8.150499;0.8074811;1
8.2005;0.8066506;1
8.2505;0.8133731;1
8.300501;0.8093684;1
8.3505;0.8116639;1
8.400499;0.8109983;1
8.4505;0.8121836;1
8.5005;0.8047066;1
8.550501;0.8046508;1
8.6005;0.8076783;1
8.650499;0.8148049;1
8.7005;0.8065134;1
8.7505;0.80709;1
8.800501;0.8116124;1
8.8505;0.8025943;1
8.900499;0.8056293;1
8.9505;0.7976431;1
9.0005;0.8071875;1
9.050501;0.8086653;1
9.1005;0.8076226;1
9.150499;0.8018687;1
9.2005;0.8042468;1
9.2505;0.7976882;1
9.300501;0.8040453;1
9.3505;0.8045008;1
9.400499;0.8112609;1
9.4506;0.8027775;1
9.500601;0.8060408;1
9.5506;0.8034045;1
9.600599;0.8004038;1
9.6506;0.8005378;1
9.7006;0.8012365;1
9.750601;0.7998455;1
9.8006;0.8018774;1
9.850599;0.8024861;1
9.9006;0.7979979;1
9.9506;0.8027165;1
10.0006;0.8004466;1
10.0006;0.8004466;1
-4.9503;0.9979616;9
-4.9003;1.001598;9
-4.8503;0.9980041;9
-4.8003;1.000921;9
-4.7503;0.9998282;9
-4.7003;1.000505;9
-4.6503;1.000516;9
-4.6003;1.002732;9
-4.5503;1.001624;9
-4.5003;0.9986151;9
-4.4503;1.001256;9
-4.4003;1.002805;9
-4.3503;0.9907015;9
-4.3003;0.9999179;9
-4.2503;0.9956255;9
-4.2003;0.999698;9
-4.1503;0.9957024;9
-4.1003;0.9997216;9
-4.0503;0.9963772;9
-4.0003;0.9993168;9
-3.9503;0.9975499;9
-3.9003;0.9979775;9
-3.8503;1.000613;9
-3.8002;1.000167;9
-3.7502;0.9986874;9
-3.7002;0.9985635;9
-3.6502;0.9996767;9
-3.6002;0.9977789;9
-3.5502;0.9947284;9
-3.5002;0.999036;9
-3.4502;0.9999065;9
-3.4002;1.003757;9
-3.3502;1.000849;9
-3.3002;1.00108;9
-3.2502;0.9970134;9
-3.2002;0.997107;9
-3.1502;1.001364;9
-3.1002;0.9923405;9
-3.0502;0.9973596;9
-3.0002;0.9996752;9
-2.9502;0.9989858;9
-2.9002;0.9959063;9
-2.8502;0.9962342;9
-2.8002;0.9964184;9
-2.7502;0.9991456;9
-2.7002;0.9963476;9
-2.6502;0.9909709;9
-2.6002;0.9954695;9
-2.5502;0.9951894;9
-2.5002;0.9950784;9
-2.4502;1.000696;9
-2.4002;0.997919;9
-2.3502;0.9969214;9
-2.3002;0.9983428;9
-2.2502;0.9946545;9
-2.2002;0.9975286;9
-2.1502;0.9994195;9
-2.1002;0.9978566;9
-2.0502;0.9923391;9
-2.0001;0.9959778;9
-1.9501;0.9930512;9
-1.9001;0.9959489;9
-1.8501;0.9975925;9
-1.8001;0.9937193;9
-1.7501;0.9982751;9
-1.7001;0.9923261;9
-1.6501;0.9909937;9
-1.6001;0.9929501;9
-1.5501;0.99324;9
-1.5001;0.9975469;9
-1.4501;0.995035;9
-1.4001;0.9967616;9
-1.3501;0.9960669;9
-1.3001;0.9977774;9
-1.2501;0.9969335;9
-1.2001;0.9970857;9
-1.1501;0.9971291;9
-1.1001;0.9936981;9
-1.0501;0.9977294;9
-1.0001;0.996617;9
-0.9500999;0.9988785;9
-0.9000998;0.9954938;9
-0.8501;0.9968902;9
-0.8000998;0.9965553;9
-0.7501001;0.9947892;9
-0.7000999;0.9927225;9
-0.6500998;0.9895267;9
-0.6001;0.9925103;9
-0.5500998;0.9951043;9
-0.5001001;0.9954323;9
-0.4500999;0.99571;9
-0.4000998;0.9902069;9
-0.3501;0.9962783;9
-0.3000998;0.9929402;9
-0.2501001;0.9969023;9
-0.1999998;0.9946089;9
-0.1500001;0.994621;9
-0.0999999;0.9946294;9
-0.04999971;0.9925544;9
0;0.9919145;9
0.05000019;0.9762278;9
0.0999999;0.9616972;9
0.1500001;0.9469077;9
0.2000003;0.9398158;9
0.25;0.93463;9
