Time [s];Ratio 670nm / 650nm;Capillary Position
-0.2999997;0.7169976;1
-0.25;0.7138186;1
-0.1999998;0.7152928;1
-0.1500001;0.7123571;1
-0.0999999;0.7166209;1
-0.04999971;0.7153181;1
0;0.7172257;1
0.05000019;0.7161302;1
0.0999999;0.719172;1
0.1500001;0.7205758;1
0.2000999;0.7140681;1
0.2501001;0.7162523;1
0.3000998;0.7178829;1
0.3501;0.7155652;1
0.4001002;0.7196891;1
0.4500999;0.7228608;1
0.5001001;0.7229787;1
0.5500998;0.7172378;1
0.6001;0.7173425;1
0.6501002;0.7161812;1
0.7000999;0.7243281;1
0.7501001;0.717544;1
0.8000998;0.7172389;1
0.8501;0.7220433;1
0.9001002;0.7190359;1
0.9500999;0.7170785;1
1.0001;0.7187132;1
1.0501;0.7195895;1
1.1001;0.7185706;1
1.1501;0.7176858;1
1.2001;0.7223345;1
1.2501;0.7220379;1
1.3001;0.7207179;1
1.3501;0.7236528;1
1.4001;0.7239582;1
1.4501;0.7201162;1
1.5001;0.7178981;1
1.5501;0.7210981;1
1.6001;0.7197438;1
1.6501;0.7187487;1
1.7001;0.713743;1
1.7501;0.7171115;1
1.8001;0.7195836;1
1.8501;0.7225217;1
1.9001;0.7209557;1
1.9501;0.7175072;1
2.0002;0.721558;1
2.0502;0.7198834;1
2.1002;0.722242;1
2.1502;0.7276778;1
2.2002;0.7187204;1
2.2502;0.7179927;1
2.3002;0.7223775;1
2.3502;0.7211307;1
2.4002;0.7243181;1
2.4502;0.7217991;1
2.5002;0.7227302;1
2.5502;0.7219466;1
2.6002;0.7196789;1
2.6502;0.7225045;1
2.7002;0.7211232;1
2.7502;0.7191978;1
2.8002;0.7189579;1
2.8502;0.7298868;1
2.9002;0.7243872;1
2.9502;0.7209058;1
3.0002;0.7233847;1
3.0502;0.7189779;1
3.1002;0.7214264;1
3.1502;0.7262907;1
3.200201;0.7188811;1
3.2502;0.7180074;1
3.3002;0.7238085;1
3.3502;0.7240101;1
3.4002;0.7226171;1
3.450201;0.7272594;1
3.5002;0.7183539;1
3.5502;0.7242916;1
3.6002;0.7233518;1
3.6502;0.7196946;1
3.700201;0.7220426;1
3.7502;0.7210874;1
3.8003;0.7264413;1
3.8503;0.7249714;1
3.900301;0.7253202;1
3.9503;0.7220669;1
4.0003;0.7214524;1
4.0503;0.7239158;1
4.1003;0.7247471;1
4.150301;0.7253252;1
4.2003;0.7220337;1
4.2503;0.7240587;1
4.3003;0.7239839;1
4.3503;0.7235015;1
4.400301;0.7191066;1
4.4503;0.7247534;1
4.5003;0.7223496;1
4.5503;0.7212272;1
4.6003;0.7229869;1
4.650301;0.7189485;1
4.7003;0.7216552;1
4.7503;0.7196997;1
4.8003;0.7238523;1
4.8503;0.7243304;1
4.900301;0.7227792;1
4.9503;0.7254307;1
5.0003;0.7272885;1
5.0503;0.7201049;1
5.1003;0.7228761;1
5.150301;0.723343;1
5.2003;0.7198571;1
5.2503;0.7237932;1
5.3003;0.7206858;1
5.3503;0.72052;1
5.400301;0.7195881;1
5.4503;0.7181809;1
5.5003;0.7162709;1
5.5503;0.720908;1
5.6004;0.7183891;1
5.6504;0.7216651;1
5.7004;0.7199104;1
5.7504;0.7242283;1
5.8004;0.7229668;1
5.8504;0.725552;1
5.9004;0.7234576;1
5.9504;0.7255013;1
6.0004;0.7201043;1
6.0504;0.7265154;1
6.1004;0.7284303;1
6.1504;0.7219251;1
6.2004;0.718542;1
6.2504;0.7191277;1
6.3004;0.725808;1
6.3504;0.7232187;1
6.4004;0.7260216;1
6.4504;0.7219071;1
6.5004;0.7246996;1
6.5504;0.7200071;1
6.6004;0.7251031;1
6.6504;0.7179574;1
6.7004;0.7243483;1
6.7504;0.7241684;1
6.8004;0.7177912;1
6.8504;0.7197739;1
6.9004;0.7206247;1
6.9504;0.7256141;1
7.0004;0.7244565;1
7.0504;0.7281877;1
7.1004;0.7179601;1
7.1504;0.7224598;1
7.2004;0.7254916;1
7.2504;0.7254103;1
7.3004;0.7264528;1
7.3505;0.7237173;1
7.4005;0.7241892;1
7.4505;0.7191269;1
7.5005;0.7211459;1
7.5505;0.7227904;1
7.6005;0.7202921;1
7.6505;0.7221153;1
7.7005;0.7302414;1
7.7505;0.7281901;1
7.8005;0.7178302;1
7.8505;0.7229323;1
7.9005;0.7224442;1
7.9505;0.7268451;1
8.0005;0.7281334;1
8.050501;0.724419;1
8.1005;0.7198507;1
8.150499;0.7225139;1
8.2005;0.7266227;1
8.2505;0.7243205;1
8.300501;0.7258921;1
8.3505;0.7209572;1
8.400499;0.7220626;1
8.4505;0.7251572;1
8.5005;0.7276305;1
8.550501;0.7261806;1
8.6005;0.7220729;1
8.650499;0.7224191;1
8.7005;0.7221227;1
8.7505;0.723536;1
8.800501;0.7223455;1
8.8505;0.72249;1
8.900499;0.7213771;1
8.9505;0.7186627;1
9.0005;0.7280638;1
9.050501;0.7227557;1
9.1005;0.7252133;1
9.1506;0.7264628;1
9.2006;0.7236146;1
9.250601;0.7214854;1
9.3006;0.7253419;1
9.350599;0.7205854;1
9.4006;0.7200442;1
9.4506;0.7203795;1
9.500601;0.7255936;1
9.5506;0.7214303;1
9.600599;0.7263395;1
9.6506;0.7244054;1
9.7006;0.723842;1
9.750601;0.7210308;1
9.8006;0.7227189;1
9.850599;0.7250025;1
9.9006;0.7207332;1
9.9506;0.7207621;1
10.0006;0.7272143;1
10.0006;0.7272143;1
-4.9503;1.01527;9
-4.9003;1.015759;9
-4.8503;1.019455;9
-4.8003;1.014444;9
-4.7503;1.015124;9
-4.7003;1.019295;9
-4.6503;1.023222;9
-4.6003;1.019064;9
-4.5503;1.017414;9
-4.5003;1.017658;9
-4.4503;1.019469;9
-4.4003;1.023612;9
-4.3503;1.019727;9
-4.3003;1.017773;9
-4.2503;1.02055;9
-4.2003;1.018111;9
-4.1503;1.018185;9
-4.1003;1.020429;9
-4.0503;1.016979;9
-4.0002;1.016933;9
-3.9502;1.021419;9
-3.9002;1.017281;9
-3.8502;1.020312;9
-3.8002;1.015702;9
-3.7502;1.01718;9
-3.7002;1.018749;9
-3.6502;1.022167;9
-3.6002;1.023728;9
-3.5502;1.019428;9
-3.5002;1.015054;9
-3.4502;1.019334;9
-3.4002;1.024591;9
-3.3502;1.019814;9
-3.3002;1.016853;9
-3.2502;1.017337;9
-3.2002;1.021953;9
-3.1502;1.020488;9
-3.1002;1.021894;9
-3.0502;1.01789;9
-3.0002;1.018987;9
-2.9502;1.023164;9
-2.9002;1.023695;9
-2.8502;1.019877;9
-2.8002;1.020581;9
-2.7502;1.019956;9
-2.7002;1.015932;9
-2.6502;1.020118;9
-2.6002;1.018145;9
-2.5502;1.017863;9
-2.5002;1.019621;9
-2.4502;1.021084;9
-2.4002;1.021558;9
-2.3502;1.017187;9
-2.3002;1.020379;9
-2.2502;1.020923;9
-2.2001;1.017643;9
-2.1501;1.019672;9
-2.1001;1.018348;9
-2.0501;1.017545;9
-2.0001;1.018152;9
-1.9501;1.024506;9
-1.9001;1.01866;9
-1.8501;1.023446;9
-1.8001;1.019437;9
-1.7501;1.015686;9
-1.7001;1.018639;9
-1.6501;1.013574;9
-1.6001;1.016053;9
-1.5501;1.020347;9
-1.5001;1.0222;9
-1.4501;1.0199;9
-1.4001;1.017056;9
-1.3501;1.021266;9
-1.3001;1.020229;9
-1.2501;1.019406;9
-1.2001;1.014664;9
-1.1501;1.016133;9
-1.1001;1.019244;9
-1.0501;1.01703;9
-1.0001;1.017404;9
-0.9500999;1.015652;9
-0.9000998;1.020696;9
-0.8501;1.017231;9
-0.8000998;1.017636;9
-0.7501001;1.019333;9
-0.7000999;1.019109;9
-0.6500998;1.017405;9
-0.6001;1.015744;9
-0.5500998;1.019676;9
-0.5001001;1.018322;9
-0.4499998;1.019593;9
-0.4000001;1.021788;9
-0.3499999;1.021442;9
-0.2999997;1.010986;9
-0.25;1.017892;9
-0.1999998;1.018705;9
-0.1500001;1.021041;9
-0.0999999;1.018509;9
-0.04999971;1.018967;9
0;1.02132;9
0.05000019;1.02242;9
0.0999999;1.025684;9
0.1500001;1.022252;9
0.2000003;1.023645;9
0.25;1.028229;9
0.3000002;1.023631;9
0.3499999;1.03168;9
0.4000001;1.032187;9
0.4500003;1.03428;9
0.5;1.028587;9
0.5500002;1.030911;9
0.5999999;1.02664;9
0.6500001;1.032368;9
0.7000003;1.028212;9
0.75;1.028965;9
0.8000002;1.036735;9
0.8499999;1.034978;9
0.9000001;1.032881;9
0.9500003;1.030481;9
1;1.03881;9
1.05;1.037237;9
1.1;1.037817;9
1.15;1.037892;9
1.2;1.036464;9
1.25;1.035116;9
1.3;1.040356;9
1.3501;1.043966;9
1.4001;1.037213;9
1.4501;1.037446;9
1.5001;1.03906;9
1.5501;1.033105;9
1.6001;1.03733;9
1.6501;1.038076;9
1.7001;1.035234;9
1.7501;1.044691;9
1.8001;1.041239;9
1.8501;1.038409;9
1.9001;1.039093;9
1.9501;1.041737;9
2.0001;1.04072;9
2.0501;1.043757;9
2.1001;1.046124;9
2.1501;1.039874;9
2.2001;1.040117;9
2.2501;1.046587;9
2.3001;1.047054;9
2.3501;1.040229;9
2.4001;1.046267;9
2.4501;1.034612;9
2.5001;1.041474;9
2.5501;1.042455;9
2.6001;1.041318;9
2.6501;1.043222;9
2.7001;1.042473;9
2.7501;1.039981;9
2.8001;1.045495;9
2.8501;1.040487;9
2.9001;1.04567;9
2.9501;1.04592;9
3.0001;1.049359;9
3.0501;1.049188;9
3.1001;1.046182;9
3.1502;1.044335;9
3.200201;1.046681;9
3.2502;1.043438;9
3.3002;1.044533;9
3.3502;1.047233;9
3.4002;1.046281;9
3.450201;1.047984;9
3.5002;1.047709;9
3.5502;1.043766;9
3.6002;1.044192;9
3.6502;1.04702;9
3.700201;1.045116;9
3.7502;1.049095;9
3.8002;1.047002;9
3.8502;1.04667;9
3.9002;1.044976;9
3.950201;1.052295;9
4.0002;1.046965;9
4.0502;1.049594;9
4.1002;1.047957;9
4.1502;1.048474;9
4.200201;1.052053;9
4.2502;1.0479;9
4.3002;1.049176;9
4.3502;1.046078;9
4.4002;1.045936;9
4.450201;1.047225;9
4.5002;1.04866;9
4.5502;1.051343;9
4.6002;1.051699;9
4.6502;1.05429;9
4.700201;1.050399;9
4.7502;1.053367;9
4.8002;1.050025;9
4.8502;1.054862;9
4.9002;1.051792;9
4.9503;1.051354;9
5.0003;1.050278;9
5.0503;1.04866;9
5.1003;1.047076;9
5.150301;1.050327;9
5.2003;1.051833;9
5.2503;1.049515;9
5.3003;1.055421;9
5.3503;1.048387;9
5.400301;1.050621;9
5.4503;1.050308;9
5.5003;1.05238;9
5.5503;1.056559;9
5.6003;1.047232;9
5.650301;1.054212;9
5.7003;1.047312;9
5.7503;1.049759;9
5.8003;1.048888;9
5.8503;1.055944;9
5.900301;1.056859;9
5.9503;1.049237;9
6.0003;1.051521;9
6.0503;1.046156;9
6.1003;1.055103;9
6.150301;1.046664;9
6.2003;1.054477;9
6.2503;1.052521;9
6.3003;1.043649;9
6.3503;1.054322;9
6.400301;1.05117;9
6.4503;1.05265;9
6.5003;1.051656;9
6.5503;1.05253;9
6.6003;1.052588;9
6.650301;1.05698;9
6.7003;1.052933;9
6.7504;1.056387;9
6.8004;1.049819;9
6.8504;1.057196;9
6.9004;1.054907;9
6.9504;1.054686;9
7.0004;1.05933;9
7.0504;1.052636;9
7.1004;1.056552;9
7.1504;1.055692;9
7.2004;1.054826;9
7.2504;1.057856;9
7.3004;1.052122;9
7.3504;1.057579;9
7.4004;1.057049;9
7.4504;1.05347;9
7.5004;1.052907;9
7.5504;1.053815;9
7.6004;1.05347;9
7.6504;1.057442;9
7.7004;1.05626;9
7.7504;1.056658;9
7.8004;1.052722;9
7.8504;1.057097;9
7.9004;1.055232;9
7.9504;1.054958;9
8.000401;1.057343;9
8.0504;1.060042;9
8.100401;1.059331;9
8.1504;1.052752;9
8.200399;1.054359;9
8.250401;1.055;9
8.3004;1.057939;9
8.350401;1.05424;9
8.4004;1.056496;9
8.450399;1.060487;9
8.500401;1.056098;9
8.550501;1.056433;9
8.6005;1.051506;9
8.650499;1.059012;9
8.7005;1.053282;9
8.7505;1.055073;9
8.800501;1.057536;9
8.8505;1.061168;9
8.900499;1.054059;9
8.9505;1.059935;9
9.0005;1.055539;9
9.050501;1.059152;9
9.1005;1.060575;9
9.150499;1.053445;9
9.2005;1.056606;9
9.2505;1.054912;9
9.300501;1.061349;9
9.3505;1.060073;9
9.400499;1.058216;9
9.4505;1.059605;9
9.5005;1.055747;9
9.550501;1.056315;9
9.6005;1.051395;9
9.650499;1.062139;9
9.7005;1.055595;9
9.7505;1.058249;9
9.800501;1.054539;9
9.8505;1.056195;9
9.900499;1.054189;9
9.9505;1.060993;9
10.0005;1.06223;9
10.0005;1.06223;9
-4.9503;0.9374298;17
-4.9003;0.9352342;17
-4.8503;0.9320171;17
-4.8003;0.9329241;17
-4.7503;0.9352756;17
-4.7002;0.9315978;17
-4.6502;0.9349751;17
-4.6002;0.931312;17
-4.5502;0.9345832;17
-4.5002;0.9370431;17
-4.4502;0.9345059;17
-4.4002;0.934647;17
-4.3502;0.9369794;17
-4.3002;0.9362371;17
-4.2502;0.9358406;17
-4.2002;0.9305008;17
-4.1502;0.9361498;17
-4.1002;0.9382319;17
-4.0502;0.9351633;17
-4.0002;0.9335017;17
-3.9502;0.941978;17
-3.9002;0.9314148;17
-3.8502;0.933266;17
-3.8002;0.9324515;17
-3.7502;0.9313405;17
-3.7002;0.9328977;17
-3.6502;0.9344081;17
-3.6002;0.9364145;17
-3.5502;0.9313099;17
-3.5002;0.9313697;17
-3.4502;0.9357023;17
-3.4002;0.9333947;17
-3.3502;0.93449;17
-3.3002;0.9362367;17
-3.2502;0.9325614;17
-3.2002;0.9315424;17
-3.1502;0.9364132;17
-3.1002;0.9328699;17
-3.0502;0.9340088;17
-3.0002;0.9366841;17
-2.9502;0.9344295;17
-2.9001;0.9327636;17
-2.8501;0.9337164;17
-2.8001;0.9340404;17
-2.7501;0.9328429;17
-2.7001;0.9354898;17
-2.6501;0.9345565;17
-2.6001;0.9357843;17
-2.5501;0.9326127;17
-2.5001;0.9361467;17
-2.4501;0.9339947;17
-2.4001;0.9388028;17
-2.3501;0.937126;17
-2.3001;0.9307749;17
-2.2501;0.9280033;17
-2.2001;0.9317275;17
-2.1501;0.9366482;17
-2.1001;0.9300987;17
-2.0501;0.9331605;17
-2.0001;0.9330657;17
-1.9501;0.9358388;17
-1.9001;0.9351776;17
-1.8501;0.9369046;17
-1.8001;0.9354482;17
-1.7501;0.9304153;17
-1.7001;0.929342;17
-1.6501;0.9350344;17
-1.6001;0.9295471;17
-1.5501;0.9318966;17
-1.5001;0.9366891;17
-1.4501;0.9324179;17
-1.4001;0.9348036;17
-1.3501;0.9331264;17
-1.3001;0.9337665;17
-1.2501;0.9343686;17
-1.2001;0.9304879;17
-1.15;0.9331704;17
-1.1;0.9350832;17
-1.05;0.9313988;17
-1;0.9352791;17
-0.9499998;0.9380005;17
-0.9000001;0.9311258;17
-0.8499999;0.9401453;17
-0.7999997;0.9315631;17
-0.75;0.9327732;17
-0.6999998;0.9337181;17
-0.6500001;0.9362461;17
-0.5999999;0.932533;17
-0.5499997;0.9333674;17
-0.5;0.9372552;17
-0.4499998;0.9363112;17
-0.4000001;0.9324912;17
-0.3499999;0.9340212;17
-0.2999997;0.9362949;17
-0.25;0.9352477;17
-0.1999998;0.9358744;17
-0.1500001;0.932159;17
-0.0999999;0.935258;17
-0.04999971;0.9341344;17
0;0.9330466;17
0.05000019;0.9402618;17
0.0999999;0.9376145;17
0.1500001;0.939503;17
0.2000003;0.9461262;17
0.25;0.9457685;17
0.3000002;0.9403499;17
0.3499999;0.9459562;17
0.4000001;0.9427321;17
0.4500003;0.9492937;17
0.5;0.9465348;17
0.5500002;0.9456847;17
0.5999999;0.9445567;17
0.6501002;0.9481394;17
0.7000999;0.9416058;17
0.7501001;0.9512279;17
0.8000998;0.9491585;17
0.8501;0.9445445;17
0.9001002;0.9482271;17
0.9500999;0.9523609;17
1.0001;0.9515284;17
1.0501;0.9543098;17
1.1001;0.9542421;17
1.1501;0.9497697;17
1.2001;0.9508691;17
1.2501;0.9509503;17
1.3001;0.9547337;17
1.3501;0.9541311;17
1.4001;0.951487;17
1.4501;0.9510534;17
1.5001;0.9525017;17
1.5501;0.9520414;17
1.6001;0.9542082;17
1.6501;0.9599613;17
1.7001;0.9548555;17
1.7501;0.9532123;17
1.8001;0.9519964;17
1.8501;0.9525267;17
1.9001;0.9550342;17
1.9501;0.9531866;17
2.0001;0.957247;17
2.0501;0.961839;17
2.1001;0.9566444;17
2.1501;0.956428;17
2.2001;0.9541739;17
2.2501;0.9553095;17
2.3001;0.9575973;17
2.3501;0.9573775;17
2.4002;0.9550976;17
2.4502;0.9568678;17
2.5002;0.9562166;17
2.5502;0.9617541;17
2.6002;0.9540096;17
2.6502;0.9605128;17
2.7002;0.9610687;17
2.7502;0.9562638;17
2.8002;0.9552159;17
2.8502;0.9572002;17
2.9002;0.9620714;17
2.9502;0.9575287;17
3.0002;0.960333;17
3.0502;0.9637839;17
3.1002;0.9606699;17
3.1502;0.9556559;17
3.200201;0.9611956;17
3.2502;0.9597283;17
3.3002;0.9643559;17
3.3502;0.9594436;17
3.4002;0.9549003;17
3.450201;0.954038;17
3.5002;0.9602376;17
3.5502;0.9620214;17
3.6002;0.9574773;17
3.6502;0.9627374;17
3.700201;0.9564311;17
3.7502;0.9615955;17
3.8002;0.9613404;17
3.8502;0.9559379;17
3.9002;0.9557942;17
3.950201;0.9610734;17
4.0002;0.9630311;17
4.0502;0.9598784;17
4.1002;0.9552716;17
4.1502;0.9590708;17
4.200201;0.9584026;17
4.2503;0.9674206;17
4.3003;0.9657819;17
4.3503;0.9662103;17
4.400301;0.9650986;17
4.4503;0.9617764;17
4.5003;0.9642993;17
4.5503;0.9617562;17
4.6003;0.9654243;17
4.650301;0.9586701;17
4.7003;0.9654587;17
4.7503;0.9624295;17
4.8003;0.9618731;17
4.8503;0.9645314;17
4.900301;0.9597438;17
4.9503;0.9630361;17
5.0003;0.9639447;17
5.0503;0.963008;17
5.1003;0.9608157;17
5.150301;0.9608737;17
5.2003;0.9633763;17
5.2503;0.9644193;17
5.3003;0.9645259;17
5.3503;0.9671326;17
5.400301;0.9601442;17
5.4503;0.9617018;17
5.5003;0.9705734;17
5.5503;0.9616736;17
5.6003;0.9654883;17
5.650301;0.97388;17
5.7003;0.9648839;17
5.7503;0.9657737;17
5.8003;0.9662714;17
5.8503;0.9599112;17
5.900301;0.9656575;17
5.9503;0.965163;17
6.0003;0.9594499;17
6.0504;0.9649197;17
6.1004;0.9713532;17
6.1504;0.9671156;17
6.2004;0.9649621;17
6.2504;0.9646181;17
6.3004;0.9721962;17
6.3504;0.965991;17
6.4004;0.9654124;17
6.4504;0.9651467;17
6.5004;0.9643191;17
6.5504;0.9660016;17
6.6004;0.9651386;17
6.6504;0.9662884;17
6.7004;0.9680435;17
6.7504;0.9639609;17
6.8004;0.9733897;17
6.8504;0.9700783;17
6.9004;0.9658163;17
6.9504;0.9686171;17
7.0004;0.9660367;17
7.0504;0.9676695;17
7.1004;0.9668543;17
7.1504;0.9672218;17
7.2004;0.966329;17
7.2504;0.9702881;17
7.3004;0.9635759;17
7.3504;0.9661818;17
7.4004;0.9641764;17
7.4504;0.9663229;17
7.5004;0.9677189;17
7.5504;0.9700788;17
7.6004;0.9682181;17
7.6504;0.9656932;17
7.7004;0.9686813;17
7.7504;0.9735937;17
7.8004;0.9780222;17
7.8505;0.9699559;17
7.9005;0.9696938;17
7.9505;0.9667757;17
8.0005;0.9664463;17
8.050501;0.9650221;17
8.1005;0.965721;17
8.150499;0.9650276;17
8.2005;0.9685844;17
8.2505;0.9716626;17
8.300501;0.9692703;17
8.3505;0.9722951;17
8.400499;0.9633018;17
8.4505;0.9705374;17
8.5005;0.9719045;17
8.550501;0.9694352;17
8.6005;0.9705563;17
8.650499;0.9631312;17
8.7005;0.9677911;17
8.7505;0.9618285;17
8.800501;0.9669949;17
8.8505;0.9668221;17
8.900499;0.9669866;17
8.9505;0.9676186;17
9.0005;0.9699277;17
9.050501;0.9671798;17
9.1005;0.9696546;17
9.150499;0.96678;17
9.2005;0.9657341;17
9.2505;0.9712561;17
9.300501;0.9693494;17
9.3505;0.9702141;17
9.400499;0.9669201;17
9.4505;0.9758968;17
9.5005;0.9701507;17
9.550501;0.9688373;17
9.6005;0.9696281;17
9.6506;0.9706398;17
9.7006;0.9683457;17
9.750601;0.9727746;17
9.8006;0.9657606;17
9.850599;0.9762352;17
9.9006;0.977016;17
9.9506;0.9686642;17
10.0006;0.9712915;17
10.0006;0.9712915;17
-4.9503;0.5298881;2
-4.9003;0.5292253;2
-4.8502;0.5284468;2
-4.8002;0.528137;2
-4.7502;0.5292165;2
-4.7002;0.5279174;2
-4.6502;0.5285254;2
-4.6002;0.5287166;2
-4.5502;0.5277693;2
-4.5002;0.5284747;2
-4.4502;0.5282225;2
-4.4002;0.5302567;2
-4.3502;0.5268113;2
-4.3002;0.530215;2
-4.2502;0.527948;2
-4.2002;0.5314198;2
-4.1502;0.5282212;2
-4.1002;0.5275388;2
-4.0502;0.5276929;2
-4.0002;0.5290003;2
-3.9502;0.528778;2
-3.9002;0.5281131;2
-3.8502;0.529524;2
-3.8002;0.5303891;2
-3.7502;0.5279164;2
-3.7002;0.5287257;2
-3.6502;0.5300313;2
-3.6002;0.5286549;2
-3.5502;0.5282787;2
-3.5002;0.5294136;2
-3.4502;0.5306188;2
-3.4002;0.5286841;2
-3.3502;0.5290591;2
-3.3002;0.5272177;2
-3.2502;0.5293395;2
-3.2002;0.5293644;2
-3.1502;0.5307232;2
-3.1002;0.5284016;2
-3.0501;0.5268338;2
-3.0001;0.5288388;2
-2.9501;0.5296935;2
-2.9001;0.5288655;2
-2.8501;0.5297843;2
-2.8001;0.5295106;2
-2.7501;0.5282448;2
-2.7001;0.5291234;2
-2.6501;0.5279935;2
-2.6001;0.5300326;2
-2.5501;0.5282937;2
-2.5001;0.5271376;2
-2.4501;0.5295018;2
-2.4001;0.5297161;2
-2.3501;0.5289174;2
-2.3001;0.5287952;2
-2.2501;0.529187;2
-2.2001;0.5297635;2
-2.1501;0.5289587;2
-2.1001;0.5278928;2
-2.0501;0.5283045;2
-2.0001;0.5274726;2
-1.9501;0.5282725;2
-1.9001;0.5278534;2
-1.8501;0.5279867;2
-1.8001;0.529862;2
-1.7501;0.5288159;2
-1.7001;0.5311638;2
-1.6501;0.5311236;2
-1.6001;0.5263339;2
-1.5501;0.5287878;2
-1.5001;0.5280697;2
-1.4501;0.528273;2
-1.4001;0.5270479;2
-1.3501;0.5296559;2
-1.3001;0.5305737;2
-1.25;0.5295671;2
-1.2;0.5270798;2
-1.15;0.5293097;2
-1.1;0.5298936;2
-1.05;0.5278096;2
-1;0.5290061;2
-0.9499998;0.5295571;2
-0.9000001;0.5284034;2
-0.8499999;0.5300247;2
-0.7999997;0.5285453;2
-0.75;0.5321906;2
-0.6999998;0.5263594;2
-0.6500001;0.5289085;2
-0.5999999;0.5282363;2
-0.5499997;0.5286083;2
-0.5;0.5289358;2
-0.4499998;0.5286527;2
-0.4000001;0.5277398;2
-0.3499999;0.529547;2
-0.2999997;0.5284566;2
-0.25;0.5286535;2
-0.1999998;0.5280271;2
-0.1500001;0.5281044;2
-0.0999999;0.5277782;2
-0.04999971;0.5279644;2
0;0.5308716;2
0.05000019;0.5320075;2
0.0999999;0.5349051;2
0.1500001;0.5393071;2
0.2000003;0.5387212;2
0.25;0.5412837;2
0.3000002;0.5414603;2
0.3499999;0.5401589;2
0.4000001;0.5431306;2
0.4500003;0.5405223;2
0.5;0.5432831;2
0.5500998;0.5432556;2
0.6001;0.5442834;2
0.6501002;0.5441961;2
0.7000999;0.5447177;2
0.7501001;0.5453516;2
0.8000998;0.545541;2
0.8501;0.544899;2
0.9001002;0.5467489;2
0.9500999;0.5462212;2
1.0001;0.5455668;2
1.0501;0.5481142;2
1.1001;0.5487622;2
1.1501;0.5488747;2
1.2001;0.5487396;2
1.2501;0.5473711;2
1.3001;0.5509697;2
1.3501;0.5506769;2
1.4001;0.5491927;2
1.4501;0.5508322;2
1.5001;0.5493234;2
1.5501;0.549996;2
1.6001;0.5521757;2
1.6501;0.5519588;2
1.7001;0.5529207;2
1.7501;0.553439;2
1.8001;0.5502198;2
1.8501;0.5531545;2
1.9001;0.5527498;2
1.9501;0.5517496;2
2.0001;0.5531498;2
2.0501;0.5529195;2
2.1001;0.5525267;2
2.1501;0.5517032;2
2.2001;0.5532198;2
2.2501;0.5559075;2
2.3001;0.5554337;2
2.3502;0.5548218;2
2.4002;0.5545712;2
2.4502;0.5569677;2
2.5002;0.5559754;2
2.5502;0.5569771;2
2.6002;0.556068;2
2.6502;0.5531318;2
2.7002;0.5575654;2
2.7502;0.557034;2
2.8002;0.555986;2
2.8502;0.5572678;2
2.9002;0.5580577;2
2.9502;0.5579653;2
3.0002;0.5570054;2
3.0502;0.5590019;2
3.1002;0.5563216;2
3.1502;0.5574929;2
