Time [s];Relative Fluorescence 650nm;Capillary Position
-0.6001;0.995271;9
-0.5500998;0.9905474;9
-0.5001001;0.9935004;9
-0.4499998;0.9927044;9
-0.4000001;0.990571;9
-0.3499999;0.9905039;9
-0.2999997;0.9971803;9
-0.25;0.992433;9
-0.1999998;0.9923798;9
-0.1500001;0.9894041;9
-0.0999999;0.9934632;9
-0.04999971;0.9901547;9
0;0.9894249;9
0.05000019;0.9844052;9
0.0999999;0.9794744;9
0.1500001;0.9794816;9
0.2000003;0.9760639;9
0.25;0.9699739;9
0.3000002;0.9728497;9
0.3499999;0.9654329;9
0.4000001;0.9658371;9
0.4500003;0.9633424;9
0.5;0.9666191;9
0.5500002;0.9647465;9
0.5999999;0.9672248;9
0.6500001;0.9613217;9
0.7000003;0.9630135;9
0.75;0.9624972;9
0.8000002;0.9561121;9
0.8499999;0.9568023;9
0.9000001;0.9590173;9
0.9500003;0.959776;9
1;0.9528205;9
1.05;0.9537454;9
1.1;0.9530726;9
1.15;0.9516526;9
1.2;0.9531572;9
1.25;0.9524829;9
1.3;0.9490305;9
1.3501;0.945778;9
1.4001;0.9500969;9
1.4501;0.9495319;9
1.5001;0.9466832;9
1.5501;0.9527292;9
1.6001;0.9491082;9
1.6501;0.9476975;9
1.7001;0.9483001;9
1.7501;0.9408201;9
1.8001;0.9433045;9
1.8501;0.9456756;9
1.9001;0.9450666;9
1.9501;0.9433765;9
2.0001;0.9418566;9
2.0501;0.9407196;9
2.1001;0.9375648;9
2.1501;0.9420924;9
2.2001;0.9405806;9
2.2501;0.9391499;9
2.3001;0.9381869;9
2.3501;0.9404675;9
2.4001;0.9357202;9
2.4501;0.9455003;9
2.5001;0.9391591;9
2.5501;0.939459;9
2.6001;0.9382699;9
2.6501;0.9369205;9
2.7001;0.9375208;9
2.7501;0.9383254;9
2.8001;0.9333656;9
2.8501;0.9380381;9
2.9001;0.9329232;9
2.9501;0.9327793;9
3.0001;0.9300094;9
3.0501;0.9312144;9
3.1001;0.9312583;9
3.1502;0.9347508;9
3.200201;0.9302514;9
3.2502;0.9323291;9
3.3002;0.9319505;9
3.3502;0.9304401;9
3.4002;0.9324026;9
3.450201;0.9291472;9
3.5002;0.9290462;9
3.5502;0.9304421;9
3.6002;0.9309401;9
3.6502;0.9298775;9
3.700201;0.9313003;9
3.7502;0.927548;9
3.8002;0.9273258;9
3.8502;0.9303668;9
3.9002;0.9295829;9
3.950201;0.9251007;9
4.0002;0.9288405;9
4.0502;0.9284295;9
4.1002;0.9289612;9
4.1502;0.9257667;9
4.200201;0.9243405;9
4.2502;0.9298524;9
4.3002;0.9281184;9
4.3502;0.9311004;9
4.4002;0.9294911;9
4.450201;0.9299562;9
4.5002;0.9274176;9
4.5502;0.9255716;9
4.6002;0.9265844;9
4.6502;0.9236759;9
4.700201;0.9250775;9
4.7502;0.9239487;9
4.8002;0.9243815;9
4.8502;0.9230846;9
4.9002;0.9240155;9
4.9503;0.925135;9
5.0003;0.9262657;9
5.0503;0.9266115;9
5.1003;0.9274533;9
5.150301;0.9250249;9
5.2003;0.9246153;9
5.2503;0.924866;9
5.3003;0.9213734;9
5.3503;0.9273524;9
5.400301;0.9254881;9
5.4503;0.9248283;9
5.5003;0.9238807;9
5.5503;0.9205896;9
5.6003;0.9273804;9
5.650301;0.9232015;9
5.7003;0.9251359;9
5.7503;0.925361;9
5.8003;0.9257692;9
5.8503;0.9191169;9
5.900301;0.9189469;9
5.9503;0.9248993;9
6.0003;0.9213976;9
6.0503;0.9274186;9
6.1003;0.918918;9
6.150301;0.9270887;9
6.2003;0.9226442;9
6.2503;0.9211474;9
6.3003;0.9253658;9
6.3503;0.9215227;9
6.400301;0.9229611;9
6.4503;0.9221911;9
6.5003;0.9238179;9
6.5503;0.9213285;9
6.6003;0.9213507;9
6.650301;0.9198511;9
6.7003;0.9216343;9
6.7504;0.9203843;9
6.8004;0.9234291;9
6.8504;0.9180036;9
6.9004;0.9189579;9
6.9504;0.9207186;9
7.0004;0.9161862;9
7.0504;0.9227524;9
7.1004;0.9188064;9
7.1504;0.9194468;9
7.2004;0.921472;9
7.2504;0.9179128;9
7.3004;0.9220178;9
7.3504;0.9186262;9
7.4004;0.9174052;9
7.4504;0.9215826;9
7.5004;0.922462;9
7.5504;0.9202186;9
7.6004;0.9201602;9
7.6504;0.919413;9
7.7004;0.9196482;9
7.7504;0.9199293;9
7.8004;0.9210179;9
7.8504;0.9200472;9
7.9004;0.9200583;9
7.9504;0.9195787;9
8.000401;0.917908;9
8.0504;0.9164097;9
8.100401;0.91697;9
8.1504;0.9216067;9
8.200399;0.920378;9
8.250401;0.9207065;9
8.3004;0.9169106;9
8.350401;0.9215966;9
8.4004;0.918618;9
8.450399;0.9167942;9
8.500401;0.9192831;9
8.550501;0.9199849;9
8.6005;0.9229659;9
8.650499;0.9165334;9
8.7005;0.9216497;9
8.7505;0.9202809;9
8.800501;0.9195443;9
8.8505;0.9164991;9
8.900499;0.9223892;9
8.9505;0.9167241;9
9.0005;0.9204568;9
9.050501;0.9179157;9
9.1005;0.9186281;9
9.150499;0.922209;9
9.2005;0.9221201;9
9.2505;0.9235088;9
9.300501;0.9170197;9
9.3505;0.918505;9
9.400499;0.9203525;9
9.4505;0.9205519;9
9.5005;0.9223013;9
9.550501;0.9231635;9
9.6005;0.9270355;9
9.650499;0.919652;9
9.7005;0.9252325;9
9.7505;0.9246984;9
9.800501;0.9279358;9
9.8505;0.9264826;9
9.900499;0.9274929;9
9.9505;0.9224858;9
10.0005;0.9225848;9
10.0005;0.9225848;9
-4.9503;0.9982777;17
-4.9003;0.9992238;17
-4.8503;1.000604;17
-4.8003;1.001033;17
-4.7503;1.000051;17
-4.7002;1.002143;17
-4.6502;0.998359;17
-4.6002;1.002599;17
-4.5502;0.9985166;17
-4.5002;0.9976766;17
-4.4502;0.9985408;17
-4.4002;0.9991507;17
-4.3502;0.9961631;17
-4.3002;0.9985483;17
-4.2502;0.9982002;17
-4.2002;1.003284;17
-4.1502;0.9972719;17
-4.1002;0.997716;17
-4.0502;0.9986487;17
-4.0002;1.001052;17
-3.9502;0.9906079;17
-3.9002;1.001165;17
-3.8502;1.00044;17
-3.8002;1.0015;17
-3.7502;1.000467;17
-3.7002;0.9989436;17
-3.6502;0.9992517;17
-3.6002;0.9974269;17
-3.5502;0.999828;17
-3.5002;1.001367;17
-3.4502;0.9959325;17
-3.4002;0.999206;17
-3.3502;0.9974726;17
-3.3002;0.9949507;17
-3.2502;1.00103;17
-3.2002;1.002213;17
-3.1502;0.996505;17
-3.1002;0.9993248;17
-3.0502;0.9999551;17
-3.0002;0.997277;17
-2.9502;0.9978113;17
-2.9001;0.9985947;17
-2.8501;0.9985426;17
-2.8001;0.9981195;17
-2.7501;0.9984676;17
-2.7001;0.9981982;17
-2.6501;0.9980978;17
-2.6001;0.9927111;17
-2.5501;1.000348;17
-2.5001;0.9963976;17
-2.4501;0.9980737;17
-2.4001;0.9944481;17
-2.3501;0.9944736;17
-2.3001;1.000618;17
-2.2501;1.002651;17
-2.2001;0.9989919;17
-2.1501;0.994133;17
-2.1001;1.00132;17
-2.0501;0.99964;17
-2.0001;0.9982312;17
-1.9501;0.9967152;17
-1.9001;0.9950937;17
-1.8501;0.9936012;17
-1.8001;0.9964122;17
-1.7501;0.9992359;17
-1.7001;1.001819;17
-1.6501;0.9970685;17
-1.6001;1.000948;17
-1.5501;0.9984486;17
-1.5001;0.9929277;17
-1.4501;0.9978958;17
-1.4001;0.9973691;17
-1.3501;0.9981887;17
-1.3001;0.9959953;17
-1.2501;0.994743;17
-1.2001;0.9994938;17
-1.15;0.9953543;17
-1.1;0.9940574;17
-1.05;0.9974269;17
-1;0.9964885;17
-0.9499998;0.9943065;17
-0.9000001;1.000431;17
-0.8499999;0.9893403;17
-0.7999997;0.9985591;17
-0.75;0.9984626;17
-0.6999998;0.995325;17
-0.6500001;0.9944901;17
-0.5999999;0.9950937;17
-0.5499997;0.9972687;17
-0.5;0.9953053;17
-0.4499998;0.9947087;17
-0.4000001;0.996559;17
-0.3499999;0.9935884;17
-0.2999997;0.9930058;17
-0.25;0.9950328;17
-0.1999998;0.9924499;17
-0.1500001;0.9992015;17
-0.0999999;0.9935517;17
-0.04999971;0.9963213;17
0;0.9962292;17
0.05000019;0.9792414;17
0.0999999;0.9694659;17
0.1500001;0.9621138;17
0.2000003;0.9531834;17
0.25;0.949448;17
0.3000002;0.9515009;17
0.3499999;0.9440287;17
0.4000001;0.9443566;17
0.4500003;0.937305;17
0.5;0.937934;17
0.5500002;0.9367636;17
0.5999999;0.9370509;17
0.6501002;0.9346319;17
0.7000999;0.9356225;17
0.7501001;0.9272938;17
0.8000998;0.928644;17
0.8501;0.9306626;17
0.9001002;0.9288353;17
0.9500999;0.9233233;17
1.0001;0.9225004;17
1.0501;0.9180787;17
1.1001;0.9173588;17
1.1501;0.9209355;17
1.2001;0.9171905;17
1.2501;0.9168798;17
1.3001;0.9132949;17
1.3501;0.9148719;17
1.4001;0.9154056;17
1.4501;0.9116029;17
1.5001;0.911038;17
1.5501;0.9127116;17
1.6001;0.9106364;17
1.6501;0.9040392;17
1.7001;0.9066322;17
1.7501;0.9084971;17
1.8001;0.9080396;17
1.8501;0.906833;17
1.9001;0.9060515;17
1.9501;0.9048989;17
2.0001;0.901476;17
2.0501;0.898815;17
2.1001;0.900141;17
2.1501;0.9005572;17
2.2001;0.9003082;17
2.2501;0.9007517;17
2.3001;0.8959723;17
2.3501;0.8957632;17
2.4002;0.8964387;17
2.4502;0.8946939;17
2.5002;0.8945763;17
2.5502;0.8923251;17
2.6002;0.8961056;17
2.6502;0.889518;17
2.7002;0.8888857;17
2.7502;0.8933913;17
2.8002;0.8940788;17
2.8502;0.89224;17
2.9002;0.8859623;17
2.9502;0.8900587;17
3.0002;0.888014;17
3.0502;0.8833458;17
3.1002;0.8860551;17
3.1502;0.8892758;17
3.200201;0.8832226;17
3.2502;0.8820718;17
3.3002;0.881207;17
3.3502;0.883999;17
3.4002;0.8879448;17
3.450201;0.887777;17
3.5002;0.8832105;17
3.5502;0.8809599;17
3.6002;0.8822802;17
3.6502;0.8800348;17
3.700201;0.8843427;17
3.7502;0.8803709;17
3.8002;0.880052;17
3.8502;0.8840314;17
3.9002;0.8833293;17
3.950201;0.8789406;17
4.0002;0.8775682;17
4.0502;0.8767536;17
4.1002;0.8804897;17
4.1502;0.8777544;17
4.200201;0.8786547;17
4.2503;0.8711991;17
4.3003;0.8727798;17
4.3503;0.8709443;17
4.400301;0.8736275;17
4.4503;0.8762879;17
4.5003;0.8701329;17
4.5503;0.8738455;17
4.6003;0.8706228;17
4.650301;0.8778223;17
4.7003;0.8692815;17
4.7503;0.8697987;17
4.8003;0.8702192;17
4.8503;0.8688195;17
4.900301;0.8730417;17
4.9503;0.8683404;17
5.0003;0.8687445;17
5.0503;0.8681473;17
5.1003;0.8706374;17
5.150301;0.8724806;17
5.2003;0.8666566;17
5.2503;0.8644862;17
5.3003;0.8663892;17
5.3503;0.8641748;17
5.400301;0.8681434;17
5.4503;0.8681175;17
5.5003;0.8601058;17
5.5503;0.8682076;17
5.6003;0.8624682;17
5.650301;0.85704;17
5.7003;0.8650154;17
5.7503;0.8634238;17
5.8003;0.8614121;17
5.8503;0.8673308;17
5.900301;0.8625914;17
5.9503;0.864157;17
6.0003;0.8657194;17
6.0504;0.8622013;17
6.1004;0.8593649;17
6.1504;0.8601661;17
6.2004;0.861029;17
6.2504;0.8596241;17
6.3004;0.8555691;17
6.3504;0.8616911;17
6.4004;0.8593954;17
6.4504;0.8596083;17
6.5004;0.8597563;17
6.5504;0.8581951;17
6.6004;0.8602653;17
6.6504;0.8599577;17
6.7004;0.8572224;17
6.7504;0.8598313;17
6.8004;0.851028;17
6.8504;0.8547838;17
6.9004;0.8550264;17
6.9504;0.853471;17
7.0004;0.8589373;17
7.0504;0.8544152;17
7.1004;0.8566943;17
7.1504;0.8559478;17
7.2004;0.8556327;17
7.2504;0.8512758;17
7.3004;0.8564579;17
7.3504;0.8563588;17
7.4004;0.8585122;17
7.4504;0.8567033;17
7.5004;0.8556079;17
7.5504;0.8512242;17
7.6004;0.8539698;17
7.6504;0.853809;17
7.7004;0.853534;17
7.7504;0.8481656;17
7.8004;0.847201;17
7.8505;0.8497477;17
7.9005;0.8515248;17
7.9505;0.8516595;17
8.0005;0.8542462;17
8.050501;0.8515579;17
8.1005;0.8525167;17
8.150499;0.8518914;17
8.2005;0.8495602;17
8.2505;0.8475149;17
8.300501;0.8507445;17
8.3505;0.8453259;17
8.400499;0.8527759;17
8.4505;0.849224;17
8.5005;0.8468255;17
8.550501;0.8476153;17
8.6005;0.8477608;17
8.650499;0.8523095;17
8.7005;0.8482634;17
8.7505;0.8533528;17
8.800501;0.8505959;17
8.8505;0.8505114;17
8.900499;0.8499751;17
8.9505;0.8478453;17
9.0005;0.8450776;17
9.050501;0.8491898;17
9.1005;0.8483854;17
9.150499;0.8475556;17
9.2005;0.8492222;17
9.2505;0.8453425;17
9.300501;0.8467759;17
9.3505;0.844735;17
9.400499;0.8498055;17
9.4505;0.8417329;17
9.5005;0.8471603;17
9.550501;0.8451544;17
9.6005;0.8464093;17
9.6506;0.8446276;17
9.7006;0.8476077;17
9.750601;0.8436193;17
9.8006;0.8490831;17
9.850599;0.8400802;17
9.9006;0.8398985;17
9.9506;0.8459391;17
10.0006;0.8418199;17
10.0006;0.8418199;17
-4.9503;1.000117;2
-4.9003;1;2
-4.8502;1.001626;2
-4.8002;1.000974;2
-4.7502;0.9996499;2
-4.7002;1.000365;2
-4.6502;1.000214;2
-4.6002;1.000079;2
-4.5502;1.001304;2
-4.5002;0.9997964;2
-4.4502;1.000778;2
-4.4002;0.9958042;2
-4.3502;1.002379;2
-4.3002;0.9984261;2
-4.2502;1.000498;2
-4.2002;0.9940992;2
-4.1502;0.9991437;2
-4.1002;1.000835;2
-4.0502;1.000026;2
-4.0002;0.998484;2
-3.9502;0.9988148;2
-3.9002;0.9977518;2
-3.8502;0.997897;2
-3.8002;0.9964405;2
-3.7502;0.9984049;2
-3.7002;0.9989557;2
-3.6502;0.9971673;2
-3.6002;0.9980412;2
-3.5502;0.9995255;2
-3.5002;0.9979171;2
-3.4502;0.9948274;2
-3.4002;0.9978695;2
-3.3502;0.9985978;2
-3.3002;0.999973;2
-3.2502;0.996987;2
-3.2002;0.9962402;2
-3.1502;0.9950736;2
-3.1002;0.9981725;2
-3.0501;0.9991449;2
-3.0001;0.9960303;2
-2.9501;0.9971685;2
-2.9001;0.9973084;2
-2.8501;0.9963691;2
-2.8001;0.9950407;2
-2.7501;0.9963789;2
-2.7001;0.9964746;2
-2.6501;0.9980853;2
-2.6001;0.9943579;2
-2.5501;0.9967663;2
-2.5001;0.9986469;2
-2.4501;0.9937982;2
-2.4001;0.9968079;2
-2.3501;0.9957291;2
-2.3001;0.9951596;2
-2.2501;0.9948437;2
-2.2001;0.9936048;2
-2.1501;0.9965419;2
-2.1001;0.9952691;2
-2.0501;0.9968994;2
-2.0001;0.9966454;2
-1.9501;0.9962593;2
-1.9001;0.9984958;2
-1.8501;0.9978913;2
-1.8001;0.9962289;2
-1.7501;0.9951998;2
-1.7001;0.9925225;2
-1.6501;0.9932057;2
-1.6001;0.9990406;2
-1.5501;0.9945368;2
-1.5001;0.9952195;2
-1.4501;0.9958145;2
-1.4001;0.9976285;2
-1.3501;0.9958656;2
-1.3001;0.992074;2
-1.25;0.994576;2
-1.2;0.9971108;2
-1.15;0.994169;2
-1.1;0.993668;2
-1.05;0.9958913;2
-1;0.9923998;2
-0.9499998;0.9947876;2
-0.9000001;0.9942542;2
-0.8499999;0.9935801;2
-0.7999997;0.9942834;2
-0.75;0.9898229;2
-0.6999998;0.9958059;2
-0.6500001;0.9957566;2
-0.5999999;0.9939476;2
-0.5499997;0.9949965;2
-0.5;0.9947976;2
-0.4499998;0.993703;2
-0.4000001;0.9938997;2
-0.3499999;0.9923695;2
-0.2999997;0.9938595;2
-0.25;0.9961811;2
-0.1999998;0.9935104;2
-0.1500001;0.9944448;2
-0.0999999;0.9945408;2
-0.04999971;0.9953914;2
0;0.9901817;2
0.05000019;0.9755474;2
0.0999999;0.9545201;2
0.1500001;0.9411104;2
0.2000003;0.9348115;2
0.25;0.9261985;2
0.3000002;0.9222972;2
0.3499999;0.9217744;2
0.4000001;0.9155088;2
0.4500003;0.9134469;2
0.5;0.9094645;2
0.5500998;0.9053186;2
0.6001;0.9029486;2
0.6501002;0.9016652;2
0.7000999;0.8985904;2
0.7501001;0.8966936;2
0.8000998;0.8936257;2
0.8501;0.8924512;2
0.9001002;0.8889241;2
0.9500999;0.8873374;2
1.0001;0.8863604;2
1.0501;0.883432;2
1.1001;0.8803307;2
1.1501;0.8775597;2
1.2001;0.8788047;2
1.2501;0.878742;2
1.3001;0.8729979;2
1.3501;0.872251;2
1.4001;0.8729745;2
1.4501;0.8701972;2
1.5001;0.8698696;2
1.5501;0.8680909;2
1.6001;0.8629944;2
1.6501;0.8639354;2
1.7001;0.860684;2
1.7501;0.8591363;2
1.8001;0.8626524;2
1.8501;0.8582954;2
1.9001;0.8570489;2
1.9501;0.8563389;2
2.0001;0.8559411;2
2.0501;0.8552002;2
2.1001;0.8532802;2
2.1501;0.8528099;2
2.2001;0.8524769;2
2.2501;0.8476386;2
2.3001;0.8472147;2
2.3502;0.8471568;2
2.4002;0.8453892;2
