Time [s];Relative Fluorescence 670nm;Capillary Position
-3.9003;0.9965177;9
-3.8503;0.9958723;9
-3.8002;0.9980155;9
-3.7502;0.9982225;9
-3.7002;1.000806;9
-3.6502;0.9982372;9
-3.6002;1.000356;9
-3.5502;1.00006;9
-3.5002;0.9986951;9
-3.4502;0.9976397;9
-3.4002;0.997788;9
-3.3502;0.9986101;9
-3.3002;0.9971123;9
-3.2502;0.9992428;9
-3.2002;1.000512;9
-3.1502;0.9987098;9
-3.1002;0.9983523;9
-3.0502;0.9994968;9
-3.0002;0.9953685;9
-2.9502;0.9960041;9
-2.9002;0.999114;9
-2.8502;0.9982079;9
-2.8002;0.9939283;9
-2.7502;0.997088;9
-2.7002;0.9974296;9
-2.6502;0.9958723;9
-2.6002;0.9999517;9
-2.5502;0.9984324;9
-2.5002;0.9985623;9
-2.4502;0.9943999;9
-2.4002;0.9964318;9
-2.3502;0.9938071;9
-2.3002;0.9956145;9
-2.2502;0.9978271;9
-2.2002;0.9977079;9
-2.1502;0.9989265;9
-2.1002;0.9958967;9
-2.0502;0.9983875;9
-2.0001;0.9962462;9
-1.9501;0.9968877;9
-1.9001;0.9952074;9
-1.8501;0.9980193;9
-1.8001;0.9959338;9
-1.7501;0.9932233;9
-1.7001;0.997578;9
-1.6501;0.996297;9
-1.6001;0.9947894;9
-1.5501;0.9970869;9
-1.5001;0.9955852;9
-1.4501;0.9978436;9
-1.4001;0.9973007;9
-1.3501;0.9963878;9
-1.3001;0.9949799;9
-1.2501;0.9959787;9
-1.2001;0.9956048;9
-1.1501;0.997415;9
-1.1001;0.9959943;9
-1.0501;0.9937359;9
-1.0001;0.9957756;9
-0.9500999;0.9955227;9
-0.9000998;0.9935806;9
-0.8501;0.9951761;9
-0.8000998;0.9943901;9
-0.7501001;0.9954075;9
-0.7000999;0.9928328;9
-0.6500998;0.9942495;9
-0.6001;0.9934576;9
-0.5500998;0.9931276;9
-0.5001001;0.9961486;9
-0.4500999;0.9922;9
-0.4000998;0.994267;9
-0.3501;0.9969444;9
-0.3000998;0.9932418;9
-0.2501001;0.9940748;9
-0.1999998;0.9949281;9
-0.1500001;0.9930915;9
-0.0999999;0.993773;9
-0.04999971;0.9981209;9
0;0.9948226;9
0.05000019;0.9777335;9
0.0999999;0.9569086;9
0.1500001;0.9475136;9
0.2000003;0.9402512;9
0.25;0.9350587;9
0.3000002;0.932065;9
0.3499999;0.9270335;9
0.4000001;0.9245271;9
0.4500003;0.9202192;9
0.5;0.9188308;9
0.5500002;0.9146448;9
0.5999999;0.9135161;9
0.6500001;0.911161;9
0.7000003;0.908844;9
0.75;0.9072183;9
0.8000002;0.9037062;9
0.8499999;0.9048554;9
0.9000001;0.901396;9
0.9500003;0.8985996;9
1;0.8969338;9
1.05;0.8935798;9
1.1;0.8933103;9
1.15;0.8926708;9
1.2;0.8919355;9
1.25;0.8898382;9
1.3;0.8871921;9
1.35;0.8850411;9
1.4;0.8839524;9
1.45;0.8837728;9
1.5;0.8830415;9
1.5501;0.8806561;9
1.6001;0.8816774;9
1.6501;0.8787102;9
1.7001;0.8762554;9
1.7501;0.8759635;9
1.8001;0.8741835;9
1.8501;0.8710736;9
1.9001;0.8723302;9
1.9501;0.8706499;9
2.0001;0.8672304;9
2.0501;0.8702613;9
2.1001;0.8670909;9
2.1501;0.8674619;9
2.2001;0.8658049;9
2.2501;0.8649017;9
2.3001;0.8606221;9
2.3501;0.8632487;9
2.4001;0.862865;9
2.4501;0.8603497;9
2.5001;0.8604024;9
2.5501;0.8596087;9
