Time [s];Ratio 670nm / 650nm;Capillary Position
-1.0501;0.7840612;1
-1.0001;0.7765346;1
-0.9500999;0.7848776;1
-0.9000001;0.776085;1
-0.8499999;0.7788143;1
-0.7999997;0.7770602;1
-0.75;0.7807119;1
-0.6999998;0.7761444;1
-0.6500001;0.7774676;1
-0.5999999;0.778311;1
-0.5499997;0.7812099;1
-0.5;0.7808283;1
-0.4499998;0.7761685;1
-0.4000001;0.7774039;1
-0.3499999;0.7778577;1
-0.2999997;0.7778859;1
-0.25;0.7772932;1
-0.1999998;0.7799472;1
-0.1500001;0.773129;1
-0.0999999;0.7803961;1
-0.04999971;0.7771402;1
0;0.7786317;1
0.05000019;0.7798836;1
0.0999999;0.7750912;1
0.1500001;0.7771301;1
0.2000003;0.7782593;1
0.25;0.7799353;1
0.3000002;0.7806104;1
0.3499999;0.7771177;1
0.4000001;0.777047;1
0.4500003;0.7696965;1
0.5;0.7720908;1
0.5500002;0.7726098;1
0.5999999;0.7628865;1
0.6500001;0.7753846;1
0.7000003;0.7778938;1
0.75;0.7737862;1
0.8000002;0.774699;1
0.8501;0.777952;1
0.9001002;0.771542;1
0.9500999;0.7728265;1
1.0001;0.7747053;1
1.0501;0.7715688;1
1.1001;0.7739478;1
1.1501;0.7756755;1
1.2001;0.7719372;1
1.2501;0.7731957;1
1.3001;0.7762675;1
1.3501;0.7768259;1
1.4001;0.7691278;1
1.4501;0.7750621;1
1.5001;0.7733418;1
1.5501;0.7718447;1
1.6001;0.7777567;1
1.6501;0.7694352;1
1.7001;0.7740945;1
1.7501;0.7703962;1
1.8001;0.7768617;1
1.8501;0.7745726;1
1.9001;0.7693548;1
1.9501;0.7748991;1
2.0001;0.7738581;1
2.0501;0.773632;1
2.1001;0.7729825;1
2.1501;0.7719575;1
2.2001;0.7652077;1
2.2501;0.7731285;1
2.3001;0.775791;1
2.3501;0.7770625;1
2.4001;0.7709476;1
2.4501;0.7707931;1
2.5001;0.7766304;1
2.5501;0.7798772;1
2.6001;0.7748077;1
2.6502;0.7717667;1
2.7002;0.7736226;1
2.7502;0.7703367;1
2.8002;0.7697167;1
2.8502;0.7716733;1
2.9002;0.7687887;1
2.9502;0.7719558;1
3.0002;0.7711301;1
3.0502;0.7753984;1
3.1002;0.772607;1
3.1502;0.7734942;1
3.200201;0.7716793;1
3.2502;0.7682243;1
3.3002;0.7732004;1
3.3502;0.7760682;1
3.4002;0.7705464;1
3.450201;0.7739046;1
3.5002;0.7671317;1
3.5502;0.7680455;1
3.6002;0.7708092;1
3.6502;0.7710724;1
3.700201;0.7700347;1
3.7502;0.7724178;1
3.8002;0.7673722;1
3.8502;0.7704128;1
3.9002;0.7696465;1
3.950201;0.7706431;1
4.0002;0.7694277;1
4.0502;0.774899;1
4.1002;0.7693223;1
4.1502;0.7724216;1
4.200201;0.7681043;1
4.2502;0.7717276;1
4.3002;0.7675148;1
4.3502;0.7672458;1
4.4002;0.7770625;1
4.4503;0.7737165;1
4.5003;0.7716144;1
4.5503;0.7729302;1
4.6003;0.7682199;1
4.650301;0.7728521;1
4.7003;0.7668996;1
4.7503;0.773599;1
4.8003;0.7707955;1
4.8503;0.7725776;1
4.900301;0.7690655;1
4.9503;0.7701036;1
5.0003;0.7671078;1
5.0503;0.7716977;1
5.1003;0.7701494;1
5.150301;0.7746165;1
5.2003;0.7673711;1
5.2503;0.7632983;1
5.3003;0.7713671;1
5.3503;0.7677429;1
5.400301;0.7758327;1
5.4503;0.7719545;1
5.5003;0.7646762;1
5.5503;0.7725828;1
5.6003;0.7662129;1
5.650301;0.7697576;1
5.7003;0.7742649;1
5.7503;0.7638631;1
5.8003;0.7733619;1
5.8503;0.7732874;1
5.900301;0.7720806;1
5.9503;0.7676024;1
6.0003;0.768609;1
6.0503;0.7722459;1
6.1003;0.776397;1
6.150301;0.7660049;1
6.2003;0.7656358;1
6.2504;0.7685046;1
6.3004;0.7713603;1
6.3504;0.7737169;1
6.4004;0.7679197;1
6.4504;0.7721134;1
6.5004;0.7724417;1
6.5504;0.7671437;1
6.6004;0.7663472;1
6.6504;0.7716112;1
6.7004;0.7701701;1
6.7504;0.7652374;1
6.8004;0.7701893;1
6.8504;0.7718946;1
6.9004;0.7674822;1
6.9504;0.7670393;1
7.0004;0.7672664;1
7.0504;0.7694812;1
7.1004;0.7691641;1
7.1504;0.7747012;1
7.2004;0.7719328;1
7.2504;0.7729269;1
7.3004;0.7690498;1
7.3504;0.7673713;1
7.4004;0.7692945;1
7.4504;0.7640758;1
7.5004;0.7651293;1
7.5504;0.7639653;1
7.6004;0.7679653;1
7.6504;0.7694395;1
7.7004;0.7735884;1
7.7504;0.7694986;1
7.8004;0.7681558;1
7.8504;0.7707515;1
7.9004;0.7710022;1
7.9504;0.7660885;1
8.000401;0.7700283;1
8.050501;0.7692758;1
8.1005;0.7714148;1
8.150499;0.7685198;1
8.2005;0.7690766;1
8.2505;0.7730917;1
8.300501;0.7680398;1
8.3505;0.7716782;1
8.400499;0.7700613;1
8.4505;0.7736425;1
8.5005;0.7684308;1
8.550501;0.7677862;1
8.6005;0.7667853;1
8.650499;0.7671686;1
8.7005;0.7663304;1
8.7505;0.7706128;1
8.800501;0.7732223;1
8.8505;0.7708009;1
8.900499;0.770415;1
8.9505;0.7722374;1
9.0005;0.7755289;1
9.050501;0.7651059;1
9.1005;0.7668024;1
9.150499;0.7651718;1
9.2005;0.7671741;1
9.2505;0.7721766;1
9.300501;0.766549;1
9.3505;0.7728088;1
9.400499;0.7696922;1
9.4505;0.7702098;1
9.5005;0.7671572;1
9.550501;0.766154;1
9.6005;0.7735054;1
9.650499;0.7687173;1
9.7005;0.7701993;1
9.7505;0.7704369;1
9.800501;0.7675743;1
9.850599;0.7694533;1
9.9006;0.7665974;1
9.9506;0.7625393;1
10.0006;0.7729146;1
10.0006;0.7729146;1
-4.9503;0.7912049;9
-4.9003;0.7882268;9
-4.8503;0.7936383;9
-4.8003;0.7899119;9
-4.7503;0.7965055;9
-4.7003;0.7924243;9
-4.6503;0.7870841;9
-4.6003;0.7853854;9
-4.5503;0.7885588;9
-4.5003;0.7907044;9
-4.4503;0.7905535;9
-4.4003;0.7915608;9
-4.3503;0.7877771;9
-4.3003;0.7945179;9
-4.2503;0.7864488;9
-4.2003;0.78817;9
-4.1503;0.7907253;9
-4.1003;0.79104;9
-4.0503;0.7895548;9
-4.0003;0.7914374;9
-3.9503;0.7876179;9
-3.9003;0.7930544;9
-3.8503;0.7891644;9
-3.8002;0.7899162;9
-3.7502;0.7894934;9
-3.7002;0.7869848;9
-3.6502;0.7904435;9
-3.6002;0.790272;9
-3.5502;0.7913623;9
-3.5002;0.7915553;9
-3.4502;0.7915172;9
-3.4002;0.7919716;9
-3.3502;0.7872465;9
-3.3002;0.7911941;9
-3.2502;0.790345;9
-3.2002;0.7924562;9
-3.1502;0.7862132;9
-3.1002;0.7921367;9
-3.0502;0.792133;9
-3.0002;0.7909408;9
-2.9502;0.786641;9
-2.9002;0.7909489;9
-2.8502;0.7878699;9
-2.8002;0.7938604;9
-2.7502;0.7874439;9
-2.7002;0.7934762;9
-2.6502;0.7892455;9
-2.6002;0.7891695;9
-2.5502;0.7908917;9
-2.5002;0.7880884;9
-2.4502;0.7902096;9
-2.4002;0.7882985;9
-2.3502;0.7877364;9
-2.3002;0.7880699;9
-2.2502;0.7875848;9
-2.2002;0.7909438;9
-2.1502;0.787911;9
-2.1002;0.7885896;9
-2.0502;0.7906044;9
-2.0001;0.790296;9
-1.9501;0.787654;9
-1.9001;0.7929224;9
-1.8501;0.7933363;9
-1.8001;0.7864529;9
-1.7501;0.7881717;9
-1.7001;0.7891313;9
-1.6501;0.7881717;9
-1.6001;0.7867404;9
-1.5501;0.7937819;9
-1.5001;0.7913958;9
-1.4501;0.7924091;9
-1.4001;0.7893161;9
-1.3501;0.7884241;9
-1.3001;0.7873279;9
-1.2501;0.7905838;9
-1.2001;0.7899795;9
-1.1501;0.7906441;9
-1.1001;0.7903383;9
-1.0501;0.7913875;9
-1.0001;0.7859503;9
-0.9500999;0.7886645;9
-0.9000998;0.7918452;9
-0.8501;0.7878059;9
-0.8000998;0.7860247;9
-0.7501001;0.7937856;9
-0.7000999;0.7890845;9
-0.6500998;0.7902681;9
-0.6001;0.7909642;9
-0.5500998;0.7877308;9
-0.5001001;0.7921894;9
-0.4500999;0.789225;9
-0.4000998;0.78623;9
-0.3501;0.7898178;9
-0.3000998;0.7909088;9
-0.2501001;0.7935801;9
-0.1999998;0.7886639;9
-0.1500001;0.7885918;9
-0.0999999;0.788637;9
-0.04999971;0.7905716;9
0;0.7927782;9
0.05000019;0.7873962;9
0.0999999;0.7898183;9
0.1500001;0.7878812;9
0.2000003;0.788529;9
0.25;0.7915589;9
0.3000002;0.7825935;9
0.3499999;0.7883888;9
0.4000001;0.7866817;9
0.4500003;0.7891709;9
0.5;0.7868491;9
0.5500002;0.7817101;9
0.5999999;0.7845925;9
0.6500001;0.7880765;9
0.7000003;0.7876192;9
0.75;0.7860119;9
0.8000002;0.7877434;9
0.8499999;0.7916013;9
0.9000001;0.7877273;9
0.9500003;0.7881392;9
1;0.7872834;9
1.05;0.7862247;9
1.1;0.7855503;9
1.15;0.7830361;9
1.2;0.7881526;9
1.25;0.7847796;9
1.3;0.7851533;9
1.35;0.7856437;9
1.4;0.782719;9
1.45;0.7803302;9
1.5;0.785051;9
1.55;0.7818781;9
1.6001;0.7838436;9
1.6501;0.7861877;9
1.7001;0.7866258;9
1.7501;0.7869782;9
1.8001;0.7826397;9
1.8501;0.7847782;9
1.9001;0.7853362;9
1.9501;0.7847393;9
2.0001;0.7864368;9
2.0501;0.7871819;9
2.1001;0.7789322;9
2.1501;0.7789583;9
2.2001;0.7868903;9
2.2501;0.7857009;9
2.3001;0.7815378;9
2.3501;0.787316;9
2.4001;0.7869633;9
2.4501;0.7863927;9
2.5001;0.786579;9
2.5501;0.7777234;9
2.6001;0.784594;9
2.6501;0.7839209;9
2.7001;0.7837034;9
2.7501;0.7806732;9
2.8001;0.7840739;9
2.8501;0.7914006;9
2.9001;0.7809047;9
2.9501;0.7857689;9
3.0001;0.7802918;9
3.0501;0.7799386;9
3.1001;0.7843801;9
3.1501;0.7828165;9
3.2001;0.7836401;9
3.2501;0.7821704;9
3.3001;0.7875251;9
3.3502;0.7831671;9
3.4002;0.7824165;9
3.450201;0.7859416;9
3.5002;0.7791079;9
3.5502;0.7871126;9
3.6002;0.7821243;9
3.6502;0.7834926;9
3.700201;0.7828993;9
3.7502;0.7821358;9
3.8002;0.786477;9
3.8502;0.7808214;9
3.9002;0.7856312;9
3.950201;0.78463;9
4.0002;0.7880849;9
4.0502;0.7837267;9
4.1002;0.783531;9
4.1502;0.7826396;9
4.200201;0.7859566;9
4.2502;0.783297;9
4.3002;0.7837502;9
4.3502;0.7827742;9
4.4002;0.7824386;9
4.450201;0.7814901;9
4.5002;0.7789642;9
4.5502;0.779101;9
4.6002;0.781812;9
4.6502;0.783093;9
4.700201;0.7836224;9
4.7502;0.7851389;9
4.8002;0.7834858;9
4.8502;0.7805438;9
4.9002;0.7808732;9
4.950201;0.7793823;9
5.0002;0.7853493;9
5.0502;0.783146;9
5.1002;0.7806745;9
5.1502;0.785134;9
5.2003;0.783691;9
5.2503;0.7812638;9
5.3003;0.785588;9
5.3503;0.782447;9
5.400301;0.7810773;9
5.4503;0.7832311;9
5.5003;0.7858236;9
5.5503;0.776739;9
5.6003;0.7806956;9
5.650301;0.7798782;9
5.7003;0.781543;9
5.7503;0.7804378;9
5.8003;0.7804508;9
5.8503;0.7822828;9
5.900301;0.7869208;9
5.9503;0.7831758;9
6.0003;0.7843071;9
6.0503;0.7803483;9
6.1003;0.7761492;9
6.150301;0.7817828;9
6.2003;0.7848534;9
6.2503;0.7761535;9
6.3003;0.7810194;9
6.3503;0.7837395;9
6.400301;0.7798527;9
6.4503;0.7761819;9
6.5003;0.7854507;9
6.5503;0.7806573;9
6.6003;0.7815941;9
6.650301;0.7811501;9
6.7003;0.7843425;9
6.7503;0.7841039;9
6.8003;0.7819617;9
6.8503;0.7820428;9
6.900301;0.7799133;9
6.9504;0.7815118;9
7.0004;0.7854039;9
7.0504;0.78123;9
7.1004;0.780592;9
7.1504;0.7765898;9
7.2004;0.784017;9
7.2504;0.7793373;9
7.3004;0.7775134;9
7.3504;0.7845025;9
7.4004;0.7793617;9
7.4504;0.784637;9
7.5004;0.7772713;9
7.5504;0.7813537;9
7.6004;0.7833066;9
7.6504;0.7802842;9
7.7004;0.7829611;9
7.7504;0.7823435;9
7.8004;0.7789049;9
7.8504;0.7788449;9
7.9004;0.7796919;9
7.9504;0.7800688;9
8.000401;0.7879367;9
8.0504;0.7803223;9
8.100401;0.7845813;9
8.1504;0.7869024;9
8.200399;0.779476;9
8.250401;0.7816666;9
8.3004;0.7795805;9
8.350401;0.779117;9
8.4004;0.7795266;9
8.450399;0.7794756;9
8.500401;0.7793943;9
8.5504;0.780336;9
8.600401;0.7775666;9
8.6504;0.7832654;9
8.700399;0.7770296;9
8.7505;0.7798489;9
8.800501;0.7810678;9
8.8505;0.7831971;9
8.900499;0.7738361;9
8.9505;0.7839336;9
9.0005;0.7818025;9
9.050501;0.7792748;9
9.1005;0.7801948;9
9.150499;0.7799214;9
9.2005;0.7751207;9
9.2505;0.7785018;9
9.300501;0.7819631;9
9.3505;0.7794841;9
9.400499;0.7808315;9
9.4505;0.7813165;9
9.5005;0.7766136;9
9.550501;0.7775938;9
9.6005;0.7801459;9
9.650499;0.783275;9
9.7005;0.7801635;9
9.7505;0.7812788;9
9.800501;0.7823851;9
9.8505;0.7851065;9
9.900499;0.7820986;9
9.9505;0.782639;9
10.0005;0.7795587;9
10.0005;0.7795587;9
-4.9503;0.5545331;17
-4.9003;0.5562193;17
-4.8503;0.5571311;17
-4.8003;0.5556777;17
-4.7503;0.5561139;17
-4.7003;0.5564959;17
-4.6503;0.5539446;17
-4.6003;0.5555415;17
-4.5503;0.5560246;17
-4.5003;0.5542834;17
-4.4503;0.558132;17
-4.4003;0.5555021;17
-4.3503;0.5537533;17
-4.3002;0.5558388;17
-4.2502;0.5563081;17
-4.2002;0.5560666;17
-4.1502;0.5557077;17
-4.1002;0.5546234;17
-4.0502;0.5576285;17
-4.0002;0.5554152;17
-3.9502;0.555275;17
-3.9002;0.5560212;17
-3.8502;0.5547786;17
-3.8002;0.5562889;17
-3.7502;0.5545486;17
-3.7002;0.555751;17
-3.6502;0.556819;17
-3.6002;0.554047;17
-3.5502;0.5547917;17
-3.5002;0.5568671;17
-3.4502;0.5552762;17
-3.4002;0.5557831;17
-3.3502;0.556515;17
-3.3002;0.5555354;17
-3.2502;0.5547926;17
-3.2002;0.5545347;17
-3.1502;0.5536216;17
-3.1002;0.5538729;17
-3.0502;0.5535263;17
-3.0002;0.5556807;17
-2.9502;0.5558159;17
-2.9002;0.5529485;17
-2.8502;0.5562928;17
-2.8002;0.554772;17
-2.7502;0.5546675;17
-2.7002;0.5542594;17
-2.6502;0.5539113;17
-2.6002;0.555276;17
-2.5502;0.5571999;17
-2.5001;0.554155;17
-2.4501;0.5557423;17
-2.4001;0.5577958;17
-2.3501;0.5537729;17
-2.3001;0.5551325;17
-2.2501;0.5539917;17
-2.2001;0.5557265;17
-2.1501;0.5543198;17
-2.1001;0.5558183;17
-2.0501;0.5533637;17
-2.0001;0.5535967;17
-1.9501;0.5560803;17
-1.9001;0.555598;17
-1.8501;0.5528257;17
-1.8001;0.555353;17
-1.7501;0.5551345;17
-1.7001;0.5526303;17
-1.6501;0.5538889;17
-1.6001;0.5543794;17
-1.5501;0.5550747;17
-1.5001;0.5544497;17
-1.4501;0.5529519;17
-1.4001;0.5553909;17
-1.3501;0.5539162;17
-1.3001;0.5529549;17
-1.2501;0.5527154;17
-1.2001;0.5544139;17
-1.1501;0.5547558;17
-1.1001;0.5561062;17
-1.0501;0.5551229;17
-1.0001;0.5546322;17
-0.9500999;0.5560196;17
-0.9000998;0.5544921;17
-0.8501;0.5531852;17
-0.8000998;0.5558414;17
-0.7501001;0.5551765;17
-0.6999998;0.5528578;17
-0.6500001;0.5527211;17
-0.5999999;0.5579877;17
-0.5499997;0.5550671;17
-0.5;0.5559078;17
-0.4499998;0.5541242;17
-0.4000001;0.5548058;17
-0.3499999;0.555554;17
-0.2999997;0.5543349;17
-0.25;0.5537729;17
-0.1999998;0.5542507;17
-0.1500001;0.5546515;17
-0.0999999;0.5555052;17
-0.04999971;0.5546235;17
0;0.5551929;17
0.05000019;0.5502738;17
0.0999999;0.5496584;17
0.1500001;0.547047;17
0.2000003;0.5455939;17
0.25;0.5463957;17
0.3000002;0.5455644;17
0.3499999;0.5435232;17
0.4000001;0.5432724;17
0.4500003;0.5427939;17
0.5;0.5384264;17
0.5500002;0.5409374;17
0.5999999;0.5399258;17
0.6500001;0.5409376;17
0.7000003;0.539606;17
0.75;0.5388552;17
0.8000002;0.5382359;17
0.8499999;0.5382682;17
0.9000001;0.5386885;17
0.9500003;0.5391512;17
1;0.5389006;17
1.0501;0.5351959;17
1.1001;0.5360659;17
1.1501;0.5373604;17
1.2001;0.5347105;17
1.2501;0.5367547;17
1.3001;0.5335658;17
1.3501;0.5339704;17
1.4001;0.5335608;17
1.4501;0.5360683;17
1.5001;0.5333773;17
1.5501;0.5338434;17
1.6001;0.5342724;17
1.6501;0.5319228;17
1.7001;0.5330427;17
1.7501;0.5334105;17
1.8001;0.5343515;17
1.8501;0.535553;17
1.9001;0.5334058;17
1.9501;0.5319903;17
2.0001;0.531682;17
2.0501;0.5314045;17
2.1001;0.5305226;17
2.1501;0.531143;17
2.2001;0.5296873;17
2.2501;0.531675;17
2.3001;0.5288654;17
2.3501;0.5320406;17
2.4001;0.5287552;17
2.4501;0.5295286;17
2.5001;0.5289167;17
2.5501;0.528918;17
2.6001;0.5318725;17
2.6501;0.5264531;17
2.7001;0.5281004;17
2.7501;0.5265118;17
2.8001;0.5280061;17
2.8502;0.5285962;17
2.9002;0.5274265;17
2.9502;0.5272158;17
3.0002;0.5280514;17
3.0502;0.5263594;17
3.1002;0.5259656;17
3.1502;0.5269738;17
3.200201;0.5273283;17
3.2502;0.5262031;17
3.3002;0.5262748;17
3.3502;0.5255013;17
3.4002;0.5256983;17
3.450201;0.5277205;17
3.5002;0.5272102;17
3.5502;0.524956;17
3.6002;0.5263973;17
3.6502;0.5236251;17
3.700201;0.5250738;17
3.7502;0.5238892;17
3.8002;0.526336;17
3.8502;0.5254229;17
3.9002;0.5240908;17
3.950201;0.5245851;17
4.0002;0.5230643;17
4.0502;0.5250822;17
4.1002;0.52186;17
4.1502;0.5251094;17
4.200201;0.5236713;17
4.2502;0.5213915;17
4.3002;0.5228459;17
4.3502;0.5249495;17
4.4002;0.5225596;17
4.450201;0.5248469;17
4.5002;0.5225469;17
4.5502;0.523733;17
4.6002;0.5253364;17
4.650301;0.5246165;17
4.7003;0.5221273;17
4.7503;0.5219944;17
4.8003;0.5219058;17
4.8503;0.5218111;17
4.900301;0.5208297;17
4.9503;0.5209507;17
5.0003;0.5184707;17
5.0503;0.5198166;17
5.1003;0.5201862;17
5.150301;0.5206103;17
5.2003;0.5185824;17
5.2503;0.5220096;17
5.3003;0.5189537;17
5.3503;0.5206698;17
5.400301;0.5225908;17
5.4503;0.5211861;17
5.5003;0.5188941;17
5.5503;0.5220808;17
5.6003;0.5186837;17
5.650301;0.5199705;17
5.7003;0.5192671;17
5.7503;0.5182775;17
5.8003;0.5188457;17
5.8503;0.521434;17
5.900301;0.5196715;17
5.9503;0.5204342;17
6.0003;0.5196761;17
6.0503;0.5188266;17
6.1003;0.5181983;17
6.150301;0.5194278;17
6.2003;0.5161592;17
6.2503;0.5162475;17
6.3003;0.5169993;17
6.3503;0.5185336;17
6.400301;0.517077;17
6.4504;0.5167376;17
6.5004;0.5159436;17
6.5504;0.5152168;17
6.6004;0.5171296;17
6.6504;0.515424;17
6.7004;0.5171087;17
6.7504;0.5153194;17
6.8004;0.5189513;17
6.8504;0.5169085;17
6.9004;0.5165108;17
6.9504;0.5190685;17
7.0004;0.5171964;17
7.0504;0.5143927;17
7.1004;0.5168111;17
7.1504;0.5150537;17
7.2004;0.5169557;17
7.2504;0.5172595;17
7.3004;0.5145832;17
7.3504;0.5168541;17
7.4004;0.5141047;17
7.4504;0.5145538;17
7.5004;0.51559;17
7.5504;0.5152454;17
7.6004;0.5175045;17
7.6504;0.5166811;17
7.7004;0.5126421;17
7.7504;0.515624;17
7.8004;0.5155742;17
7.8504;0.517383;17
7.9004;0.5153221;17
7.9504;0.5140537;17
8.000401;0.5142627;17
8.0504;0.5155224;17
8.100401;0.5170611;17
8.1504;0.5138197;17
8.200399;0.5147526;17
8.2505;0.5156776;17
8.300501;0.5161349;17
8.3505;0.5164545;17
8.400499;0.5146263;17
8.4505;0.514659;17
8.5005;0.5125619;17
8.550501;0.5144331;17
8.6005;0.514789;17
8.650499;0.5138658;17
8.7005;0.5166657;17
8.7505;0.5148481;17
8.800501;0.5140291;17
8.8505;0.5124093;17
8.900499;0.5142523;17
8.9505;0.5132208;17
9.0005;0.5142896;17
9.050501;0.5156253;17
9.1005;0.5144041;17
9.150499;0.5140424;17
9.2005;0.5127544;17
9.2505;0.5136305;17
9.300501;0.5118759;17
9.3505;0.5112218;17
9.400499;0.5099561;17
9.4505;0.5131757;17
9.5005;0.5140085;17
9.550501;0.5140303;17
9.6005;0.5131323;17
9.650499;0.5116168;17
9.7005;0.513566;17
9.7505;0.5134603;17
9.800501;0.5144649;17
9.8505;0.5110891;17
9.900499;0.5120904;17
9.9505;0.5152494;17
10.0006;0.511494;17
10.0006;0.511494;17
-4.9503;0.5134454;2
-4.9003;0.5162562;2
-4.8503;0.5139281;2
-4.8003;0.5149898;2
-4.7503;0.5160812;2
-4.7003;0.5165498;2
-4.6502;0.5153863;2
-4.6002;0.5158486;2
-4.5502;0.5143703;2
-4.5002;0.5146784;2
-4.4502;0.5169028;2
-4.4002;0.5159505;2
-4.3502;0.5173765;2
-4.3002;0.5156962;2
-4.2502;0.5129228;2
-4.2002;0.5161366;2
-4.1502;0.5167437;2
-4.1002;0.5153165;2
-4.0502;0.5161381;2
-4.0002;0.5134381;2
-3.9502;0.5168451;2
-3.9002;0.5161616;2
-3.8502;0.5164573;2
-3.8002;0.5171528;2
-3.7502;0.5170271;2
-3.7002;0.5157376;2
-3.6502;0.5136043;2
-3.6002;0.5155909;2
-3.5502;0.5159465;2
-3.5002;0.5162976;2
-3.4502;0.514702;2
-3.4002;0.5134616;2
-3.3502;0.5140854;2
-3.3002;0.5157947;2
-3.2502;0.515394;2
-3.2002;0.5134469;2
-3.1502;0.5145691;2
-3.1002;0.5131161;2
-3.0502;0.5135162;2
-3.0002;0.5122309;2
-2.9502;0.5160566;2
-2.9002;0.5140546;2
-2.8501;0.5147961;2
-2.8001;0.516592;2
-2.7501;0.5142292;2
-2.7001;0.5157466;2
-2.6501;0.5139727;2
-2.6001;0.5145333;2
-2.5501;0.5172538;2
-2.5001;0.5145071;2
-2.4501;0.515885;2
-2.4001;0.5160142;2
-2.3501;0.5162749;2
-2.3001;0.5161196;2
-2.2501;0.5164551;2
-2.2001;0.5152232;2
-2.1501;0.5130502;2
-2.1001;0.5156464;2
-2.0501;0.5156071;2
-2.0001;0.5134515;2
-1.9501;0.5138137;2
-1.9001;0.5151376;2
-1.8501;0.5170868;2
-1.8001;0.5182639;2
-1.7501;0.5132994;2
-1.7001;0.5141932;2
-1.6501;0.5163146;2
-1.6001;0.5145414;2
-1.5501;0.5170377;2
-1.5001;0.5165406;2
-1.4501;0.5140643;2
-1.4001;0.5173587;2
-1.3501;0.5151856;2
-1.3001;0.5141194;2
-1.2501;0.5140896;2
-1.2001;0.5158145;2
-1.1501;0.5136299;2
-1.1;0.5154271;2
-1.05;0.5184408;2
-1;0.5167246;2
-0.9499998;0.5162278;2
-0.9000001;0.5125345;2
-0.8499999;0.5144736;2
-0.7999997;0.5154061;2
-0.75;0.5150962;2
-0.6999998;0.51593;2
-0.6500001;0.5155061;2
-0.5999999;0.5162406;2
-0.5499997;0.515908;2
-0.5;0.5164869;2
-0.4499998;0.5141222;2
-0.4000001;0.515353;2
-0.3499999;0.5174782;2
-0.2999997;0.5157108;2
-0.25;0.5164768;2
-0.1999998;0.5142905;2
-0.1500001;0.5166325;2
-0.0999999;0.5135384;2
-0.04999971;0.5139743;2
0;0.5166726;2
0.05000019;0.5170058;2
0.0999999;0.5201085;2
0.1500001;0.5220289;2
0.2000003;0.5225058;2
0.25;0.5242918;2
0.3000002;0.5275075;2
0.3499999;0.5246102;2
0.4000001;0.5268832;2
0.4500003;0.5263722;2
0.5;0.5274696;2
0.5500002;0.529517;2
0.5999999;0.5309371;2
0.6500001;0.5301876;2
0.7000999;0.5299171;2
0.7501001;0.5304092;2
0.8000998;0.5288711;2
0.8501;0.5324363;2
0.9001002;0.5310415;2
0.9500999;0.533305;2
1.0001;0.5352752;2
1.0501;0.5299773;2
1.1001;0.5352284;2
1.1501;0.5303319;2
1.2001;0.5330562;2
1.2501;0.5336981;2
1.3001;0.5333689;2
1.3501;0.5337262;2
1.4001;0.5338754;2
1.4501;0.5345511;2
1.5001;0.5352917;2
1.5501;0.5360859;2
1.6001;0.5365443;2
1.6501;0.5359778;2
1.7001;0.5384573;2
1.7501;0.5345632;2
1.8001;0.5348601;2
1.8501;0.535567;2
1.9001;0.5377745;2
1.9501;0.5357973;2
2.0001;0.5347562;2
2.0501;0.5398868;2
